id,user_id,product_id,gross_amount,discounts,transaction_date
TRX346970,SC9302032003001,13,3200.0,,2024-05-04
TRX346971,SC9302032003001,15,1600.0,,2024-07-23
TRX346972,SC9302032003001,15,14200.0,,2024-05-21
TRX346973,SC9302032003001,15,14200.0,10000.0,2024-05-14
TRX346974,SC9302032003001,16,7000.0,,2024-10-27
TRX346975,SC9302032003001,16,8900.0,,2024-01-16
TRX346976,SC9302032003001,16,14100.0,10000.0,2024-01-13
TRX346977,SC9302032003001,17,2900.0,,2024-07-03
TRX346978,SC9302032003001,17,8900.0,,2024-02-15
TRX346979,SC9302032003001,17,61500.0,15500.0,2024-07-18
TRX346980,SC9302032003001,17,66700.0,14500.0,2024-05-10
TRX346981,SC9302032006001,1,6300.0,,2024-05-25
TRX346982,SC9302032006001,1,12900.0,,2024-03-18
TRX346983,SC9302032006001,1,12500.0,12500.0,2024-01-01
TRX346984,SC9302032006001,1,8300.0,8300.0,2024-08-19
TRX346985,SC9302032006001,2,6400.0,,2024-03-18
TRX346986,SC9302032006001,2,1600.0,,2024-10-15
TRX346987,SC9302032006001,2,8800.0,6800.000000000001,2024-10-23
TRX346988,SC9302032006001,2,3200.0,3200.0,2024-12-21
TRX346989,SC9302032006001,3,29700.000000000004,,2024-05-09
TRX346990,SC9302032006001,3,19900.0,,2024-08-28
TRX346991,SC9302032006001,3,23000.0,23000.0,2024-04-23
TRX346992,SC9302032006001,3,17400.0,17000.0,2024-04-18
TRX346993,SC9302032006001,4,6000.0,,2024-01-13
TRX346994,SC9302032006001,4,34000.0,10000.0,2024-11-13
TRX346995,SC9302032006001,6,9000.0,,2024-03-08
TRX346996,SC9302032006001,6,31000.0,30000.0,2024-04-03
TRX346997,SC9302032006001,8,5800.0,,2024-11-22
TRX346998,SC9302032006001,8,44200.0,30000.0,2024-02-11
TRX346999,SC9302032006001,12,10800.0,,2024-07-27
TRX347000,SC9302032006001,12,9300.0,,2024-07-15
TRX347001,SC9302032006001,12,5600.000000000001,,2024-10-22
TRX347002,SC9302032006001,12,4299.9999999999945,,2024-01-05
TRX347003,SC9302032006001,14,4200.0,,2024-06-25
TRX347004,SC9302032006001,14,3100.0,,2024-09-23
TRX347005,SC9302032006001,14,600.0,,2024-08-31
TRX347006,SC9302032006001,14,2100.0,,2024-07-04
TRX347007,SC9302032006001,16,28200.0,,2024-03-02
TRX347008,SC9302032006001,16,1800.0,1800.0,2024-02-23
TRX347009,SC9302032006001,17,8300.0,,2024-07-10
TRX347010,SC9302032006001,17,7300.0,,2024-08-11
TRX347011,SC9302032006001,17,7800.0,7800.0,2024-05-19
TRX347012,SC9302032006001,17,6600.000000000003,6600.000000000003,2024-08-18
TRX347013,SC9302032002001,1,233299.99999999997,,2024-10-14
TRX347014,SC9302032002001,1,6700.0,6700.0,2024-06-11
TRX347015,SC9302032002001,2,2900.0,,2024-03-24
TRX347016,SC9302032002001,2,10100.0,,2024-11-16
TRX347017,SC9302032002001,2,2200.0,,2024-03-27
TRX347018,SC9302032002001,2,4800.0,,2024-03-05
TRX347019,SC9302032002001,3,153900.0,,2024-02-15
TRX347020,SC9302032002001,3,141700.0,,2024-03-05
TRX347021,SC9302032002001,3,24400.0,24400.0,2024-02-05
TRX347022,SC9302032002001,4,44600.0,,2024-04-20
TRX347023,SC9302032002001,4,29000.0,,2024-07-19
TRX347024,SC9302032002001,4,16400.0,16400.0,2024-02-15
TRX347025,SC9302032002001,8,38300.0,,2024-05-29
TRX347026,SC9302032002001,8,34100.0,,2024-05-16
TRX347027,SC9302032002001,8,27599.999999999996,10000.0,2024-10-24
TRX347028,SC9302032002001,9,21600.0,,2024-09-05
TRX347029,SC9302032002001,9,8400.0,8400.0,2024-05-18
TRX347030,SC9302032002001,10,800.0,,2024-09-15
TRX347031,SC9302032002001,10,2500.0,,2024-04-13
TRX347032,SC9302032002001,10,4400.0,,2024-01-18
TRX347033,SC9302032002001,10,2300.0,,2024-07-11
TRX347034,SC9302032002001,14,16600.0,,2024-04-29
TRX347035,SC9302032002001,14,13200.0,,2024-02-14
TRX347036,SC9302032002001,14,10200.0,10000.0,2024-12-14
TRX347037,SC9302032002001,15,27799.999999999996,,2024-11-10
TRX347038,SC9302032002001,15,2200.0,,2024-02-17
TRX347039,SC9302032002001,18,6000.0,,2024-05-28
TRX347040,SC9302032002001,18,2300.0,,2024-01-14
TRX347041,SC9302032002001,18,1700.0000000000002,,2024-02-07
TRX347042,SC9302032007001,1,171900.0,,2024-11-11
TRX347043,SC9302032007001,1,212900.0,,2024-03-28
TRX347044,SC9302032007001,1,45199.99999999995,45199.99999999995,2024-01-14
TRX347045,SC9302032007001,3,45700.0,,2024-03-19
TRX347046,SC9302032007001,3,24300.0,20000.0,2024-05-11
TRX347047,SC9302032007001,5,7900.0,,2024-12-16
TRX347048,SC9302032007001,5,2100.0,,2024-01-24
TRX347049,SC9302032007001,10,4000.0,,2024-10-27
TRX347050,SC9302032007001,10,4600.0,,2024-12-16
TRX347051,SC9302032007001,10,1399.999999999999,,2024-05-30
TRX347052,SC9302032007001,13,8300.0,,2024-05-10
TRX347053,SC9302032007001,13,3500.0,,2024-01-18
TRX347054,SC9302032007001,13,10400.0,8400.0,2024-08-19
TRX347055,SC9302032007001,13,7800.0,1600.0,2024-07-08
TRX347056,SC9302032007001,16,900.0,,2024-01-22
TRX347057,SC9302032007001,16,9100.0,,2024-03-15
TRX347058,SC9302032001001,1,155500.0,,2024-12-20
TRX347059,SC9302032001001,1,44500.0,40000.0,2024-03-27
TRX347060,SC9302032001001,2,9400.0,,2024-12-10
TRX347061,SC9302032001001,2,8800.0,,2024-12-05
TRX347062,SC9302032001001,2,2200.0,,2024-05-20
TRX347063,SC9302032001001,2,9600.0,,2024-11-30
TRX347064,SC9302032001001,3,74900.0,,2024-02-11
TRX347065,SC9302032001001,3,98699.99999999999,,2024-07-11
TRX347066,SC9302032001001,3,25700.0,25700.0,2024-09-04
TRX347067,SC9302032001001,3,140700.0,94300.0,2024-03-10
TRX347068,SC9302032001001,4,335200.00000000006,,2024-12-26
TRX347069,SC9302032001001,4,128900.0,,2024-01-05
TRX347070,SC9302032001001,4,325900.00000000006,325900.00000000006,2024-12-02
TRX347071,SC9302032001001,5,38200.0,,2024-08-18
TRX347072,SC9302032001001,5,11800.0,11800.0,2024-01-25
TRX347073,SC9302032001001,8,15600.0,,2024-05-07
TRX347074,SC9302032001001,8,14400.0,10000.0,2024-12-09
TRX347075,SC9302032001001,10,1400.0000000000002,,2024-01-26
TRX347076,SC9302032001001,10,1600.0,,2024-07-23
TRX347077,SC9302032001001,10,2300.0,,2024-05-24
TRX347078,SC9302032001001,10,4700.0,,2024-08-16
TRX347079,SC9302032001001,12,10600.0,,2024-04-27
TRX347080,SC9302032001001,12,19400.0,10000.0,2024-11-18
TRX347081,SC9302032001001,13,4100.0,,2024-11-09
TRX347082,SC9302032001001,13,25900.0,,2024-05-17
TRX347083,SC9302032001001,14,2400.0,,2024-06-10
TRX347084,SC9302032001001,14,1600.0,,2024-08-21
TRX347085,SC9302032001001,14,4600.0,,2024-06-06
TRX347086,SC9302032001001,14,1400.0000000000002,,2024-06-19
TRX347087,SC9302032001001,15,46200.0,,2024-12-12
TRX347088,SC9302032001001,15,33800.0,10000.0,2024-03-22
TRX347089,SC9302032001001,16,71700.0,,2024-01-30
TRX347090,SC9302032001001,16,35100.0,,2024-08-09
TRX347091,SC9302032001001,16,20900.0,20900.0,2024-07-28
TRX347092,SC9302032001001,16,102300.0,102300.0,2024-08-19
TRX347093,SC9302032001001,17,4400.0,,2024-10-20
TRX347094,SC9302032001001,17,600.0,,2024-03-03
TRX347095,SC9302032001001,17,5000.0,,2024-01-12
TRX347096,SC9302032001002,1,86700.0,,2024-05-05
TRX347097,SC9302032001002,1,34200.0,,2024-02-11
TRX347098,SC9302032001002,1,29100.0,29100.0,2024-05-31
TRX347099,SC9302032001002,3,700.0000000000001,,2024-01-26
TRX347100,SC9302032001002,3,47600.0,,2024-03-15
TRX347101,SC9302032001002,3,91700.0,60000.0,2024-01-09
TRX347102,SC9302032001002,4,78600.0,,2024-09-05
TRX347103,SC9302032001002,4,41400.0,41400.0,2024-06-03
TRX347104,SC9302032001002,8,10300.0,,2024-11-23
TRX347105,SC9302032001002,8,9700.0,,2024-04-05
TRX347106,SC9302032001002,10,12400.0,,2024-06-11
TRX347107,SC9302032001002,10,12500.0,,2024-08-15
TRX347108,SC9302032001002,10,5100.0,5100.0,2024-10-28
TRX347109,SC9302032001002,15,1200.0,,2024-06-28
TRX347110,SC9302032001002,15,5400.0,,2024-10-18
TRX347111,SC9302032001002,15,17500.0,9100.0,2024-10-03
TRX347112,SC9302032001002,15,5900.0,900.0,2024-03-08
TRX347113,SC9302032001002,16,12900.0,,2024-06-30
TRX347114,SC9302032001002,16,23700.0,,2024-11-10
TRX347115,SC9302032001002,16,13400.0,13400.0,2024-02-26
TRX347116,SC9303052013001,1,400.0,,2024-12-17
TRX347117,SC9303052013001,1,15200.0,,2024-01-12
TRX347118,SC9303052013001,1,16500.0,12099.999999999995,2024-01-24
TRX347119,SC9303052013001,1,7900.000000000003,7900.000000000003,2024-01-05
TRX347120,SC9303052013001,3,15000.0,,2024-04-13
TRX347121,SC9303052013001,3,25000.0,10000.0,2024-09-25
TRX347122,SC9303052013001,5,10200.0,,2024-02-02
TRX347123,SC9303052013001,5,20200.0,,2024-04-23
TRX347124,SC9303052013001,5,19600.0,19600.0,2024-03-27
TRX347125,SC9303052013001,7,3000.0,,2024-10-05
TRX347126,SC9303052013001,7,3700.0,,2024-06-26
TRX347127,SC9303052013001,7,3300.0,,2024-07-07
TRX347128,SC9303052013001,8,260799.99999999997,,2024-02-01
TRX347129,SC9303052013001,8,679200.0,100000.0,2024-08-01
TRX347130,SC9303052013001,10,3600.0,,2024-03-07
TRX347131,SC9303052013001,10,3100.0,,2024-04-06
TRX347132,SC9303052013001,10,2300.0,,2024-03-17
TRX347133,SC9303052013001,10,1000.000000000001,,2024-10-19
TRX347134,SC9303052013001,11,1900.0,,2024-09-27
TRX347135,SC9303052013001,11,4200.0,,2024-09-08
TRX347136,SC9303052013001,11,3900.0,,2024-09-03
TRX347137,SC9303052013001,12,15600.0,,2024-07-25
TRX347138,SC9303052013001,12,12600.0,,2024-05-30
TRX347139,SC9303052013001,12,14100.0,6000.0,2024-02-16
TRX347140,SC9303052013001,12,7699.999999999998,4000.0,2024-01-03
TRX347141,SC9303052013001,16,42300.00000000001,,2024-02-13
TRX347142,SC9303052013001,16,57699.99999999999,,2024-02-10
TRX347143,SC9303052013002,2,6300.0,,2024-10-04
TRX347144,SC9303052013002,2,3700.0,,2024-08-25
TRX347145,SC9303052013002,3,12600.0,,2024-02-05
TRX347146,SC9303052013002,3,23700.0,,2024-08-07
TRX347147,SC9303052013002,3,3700.0,3700.0,2024-09-27
TRX347148,SC9303052013002,4,8200.0,,2024-07-27
TRX347149,SC9303052013002,4,1800.0,,2024-06-18
TRX347150,SC9303052013002,5,1900.0,,2024-08-26
TRX347151,SC9303052013002,5,18100.0,,2024-12-31
TRX347152,SC9303052013002,7,800.0,,2024-10-24
TRX347153,SC9303052013002,7,3700.0,,2024-06-23
TRX347154,SC9303052013002,7,1600.0,,2024-07-17
TRX347155,SC9303052013002,7,3900.0,,2024-05-16
TRX347156,SC9303052013002,8,267900.0,,2024-07-01
TRX347157,SC9303052013002,8,157500.0,,2024-08-01
TRX347158,SC9303052013002,8,134600.00000000006,40000.0,2024-07-07
TRX347159,SC9303052013002,10,11600.0,,2024-02-24
TRX347160,SC9303052013002,10,11800.0,,2024-02-12
TRX347161,SC9303052013002,10,13700.000000000002,,2024-07-18
TRX347162,SC9303052013002,10,2900.0,,2024-07-15
TRX347163,SC9303052013002,11,7600.0,,2024-05-20
TRX347164,SC9303052013002,11,7500.0,,2024-02-08
TRX347165,SC9303052013002,11,4900.0,,2024-03-18
TRX347166,SC9303052013002,12,22200.000000000004,,2024-04-18
TRX347167,SC9303052013002,12,39600.0,,2024-12-10
TRX347168,SC9303052013002,12,28200.0,20000.0,2024-07-25
TRX347169,SC9303052013002,13,2600.0,,2024-04-30
TRX347170,SC9303052013002,13,4000.0,,2024-05-10
TRX347171,SC9303052013002,13,700.0000000000001,,2024-05-28
TRX347172,SC9303052013002,13,2700.0,,2024-03-10
TRX347173,SC9303052013002,14,5500.0,,2024-01-09
TRX347174,SC9303052013002,14,9700.0,,2024-07-22
TRX347175,SC9303052013002,14,21900.0,17100.0,2024-01-10
TRX347176,SC9303052013002,14,2900.000000000002,2900.000000000002,2024-05-19
TRX347177,SC9303052013002,16,221100.0,,2024-04-05
TRX347178,SC9303052013002,16,209000.0,,2024-08-20
TRX347179,SC9303052013002,16,9900.0,9900.0,2024-02-14
TRX347180,SC9303052006001,1,1435300.0,,2024-07-29
TRX347181,SC9303052006001,1,234700.0,,2024-08-05
TRX347182,SC9303052006001,4,74900.0,,2024-03-12
TRX347183,SC9303052006001,4,205100.00000000003,,2024-06-19
TRX347184,SC9303052006001,5,202300.0,,2024-08-01
TRX347185,SC9303052006001,5,57699.99999999999,10000.0,2024-03-25
TRX347186,SC9303052006001,17,3300.0,,2024-08-05
TRX347187,SC9303052006001,17,2300.0,,2024-09-13
TRX347188,SC9303052006001,17,1100.0,,2024-06-05
TRX347189,SC9303052006001,17,3300.0,,2024-06-25
TRX347190,SC9303052017001,1,316000.0,,2024-08-18
TRX347191,SC9303052017001,1,754000.0,660000.0,2024-04-26
TRX347192,SC9303052017001,2,13400.0,,2024-06-30
TRX347193,SC9303052017001,2,2800.0000000000005,,2024-03-15
TRX347194,SC9303052017001,2,1600.0,,2024-09-17
TRX347195,SC9303052017001,2,12199.999999999998,,2024-02-19
TRX347196,SC9303052017001,5,153000.0,,2024-11-30
TRX347197,SC9303052017001,5,147000.0,,2024-10-14
TRX347198,SC9303052017001,7,1000.0,,2024-09-19
TRX347199,SC9303052017001,7,9100.0,,2024-01-20
TRX347200,SC9303052017001,7,3500.0,,2024-10-31
TRX347201,SC9303052017001,7,6400.0,,2024-04-08
TRX347202,SC9303052017001,8,56900.00000000001,,2024-04-15
TRX347203,SC9303052017001,8,107100.00000000001,,2024-12-14
TRX347204,SC9303052017001,8,164600.0,5100.0,2024-02-02
TRX347205,SC9303052017001,8,131400.0,4900.0,2024-02-08
TRX347206,SC9303052017001,10,9600.0,,2024-02-20
TRX347207,SC9303052017001,10,9700.0,,2024-04-27
TRX347208,SC9303052017001,10,2300.0,,2024-01-11
TRX347209,SC9303052017001,10,8400.0,,2024-07-09
TRX347210,SC9303052017001,11,22900.0,,2024-11-29
TRX347211,SC9303052017001,11,33200.0,,2024-01-11
TRX347212,SC9303052017001,11,20099.999999999996,,2024-08-23
TRX347213,SC9303052017001,11,43800.000000000015,,2024-10-31
TRX347214,SC9303052017001,12,27100.0,,2024-05-23
TRX347215,SC9303052017001,12,11900.0,,2024-08-25
TRX347216,SC9303052017001,12,21000.0,10000.0,2024-07-06
TRX347217,SC9303052017001,13,10600.0,,2024-04-17
TRX347218,SC9303052017001,13,17700.0,,2024-11-20
TRX347219,SC9303052017001,13,18000.0,,2024-04-28
TRX347220,SC9303052017001,13,13700.000000000002,,2024-04-23
TRX347221,SC9303052017001,14,9200.0,,2024-03-07
TRX347222,SC9303052017001,14,10800.0,10000.0,2024-09-28
TRX347223,SC9303052017001,15,14400.0,,2024-03-06
TRX347224,SC9303052017001,15,13300.0,,2024-12-05
TRX347225,SC9303052017001,15,12300.0,10000.0,2024-05-23
TRX347226,SC9301072001001,1,25800.0,,2024-04-27
TRX347227,SC9301072001001,1,6400.0,,2024-05-12
TRX347228,SC9301072001001,1,8400.0,5400.0,2024-09-15
TRX347229,SC9301072001001,1,29400.0,4600.0,2024-04-11
TRX347230,SC9301072001001,2,121199.99999999999,,2024-01-31
TRX347231,SC9301072001001,2,18800.0,18800.0,2024-06-25
TRX347232,SC9301072001001,3,32800.0,,2024-07-28
TRX347233,SC9301072001001,3,27200.000000000004,20000.0,2024-07-06
TRX347234,SC9301072001001,4,94500.0,,2024-09-08
TRX347235,SC9301072001001,4,45500.0,20000.0,2024-11-25
TRX347236,SC9301072001001,5,71600.0,,2024-06-24
TRX347237,SC9301072001001,5,141100.0,,2024-09-15
TRX347238,SC9301072001001,5,81400.0,23800.0,2024-09-27
TRX347239,SC9301072001001,5,105900.0,16200.000000000002,2024-07-20
TRX347240,SC9301072001001,6,25800.0,,2024-05-13
TRX347241,SC9301072001001,6,3600.0,,2024-02-25
TRX347242,SC9301072001001,6,40599.99999999999,10000.0,2024-07-18
TRX347243,SC9301072001001,7,3500.0,,2024-09-15
TRX347244,SC9301072001001,7,31900.0,,2024-03-12
TRX347245,SC9301072001001,7,14600.0,,2024-12-20
TRX347246,SC9301072001001,8,27000.0,,2024-10-07
TRX347247,SC9301072001001,8,31900.0,,2024-05-10
TRX347248,SC9301072001001,8,800.0,800.0,2024-05-06
TRX347249,SC9301072001001,8,40299.99999999999,9200.0,2024-06-19
TRX347250,SC9301072001001,10,12200.0,,2024-09-02
TRX347251,SC9301072001001,10,13100.0,,2024-01-19
TRX347252,SC9301072001001,10,4700.0,4700.0,2024-08-02
TRX347253,SC9301072001001,12,80300.0,,2024-08-24
TRX347254,SC9301072001001,12,57100.0,,2024-01-24
TRX347255,SC9301072001001,12,43099.99999999999,39500.0,2024-05-12
TRX347256,SC9301072001001,12,49500.00000000004,500.0,2024-02-14
TRX347257,SC9301072001001,14,19700.0,,2024-09-29
TRX347258,SC9301072001001,14,7000.0,,2024-08-13
TRX347259,SC9301072001001,14,3300.0,,2024-12-11
TRX347260,SC9301072001001,17,9300.0,,2024-06-21
TRX347261,SC9301072001001,17,700.0000000000001,,2024-06-20
TRX347262,SC9301072001003,1,75100.0,,2024-08-25
TRX347263,SC9301072001003,1,58500.0,,2024-07-23
TRX347264,SC9301072001003,1,36400.0,30000.0,2024-08-10
TRX347265,SC9301072001003,2,2600.0,,2024-03-29
TRX347266,SC9301072001003,2,16400.0,,2024-01-03
TRX347267,SC9301072001003,2,42500.0,42500.0,2024-01-30
TRX347268,SC9301072001003,2,38500.0,27500.0,2024-08-30
TRX347269,SC9301072001003,3,55300.0,,2024-05-05
TRX347270,SC9301072001003,3,24700.000000000004,20000.0,2024-05-19
TRX347271,SC9301072001003,4,38100.0,,2024-06-27
TRX347272,SC9301072001003,4,51900.00000000001,20000.0,2024-04-18
TRX347273,SC9301072001003,5,66200.0,,2024-07-22
TRX347274,SC9301072001003,5,122400.0,,2024-07-02
TRX347275,SC9301072001003,5,97600.0,,2024-10-30
TRX347276,SC9301072001003,5,13800.000000000035,,2024-01-06
TRX347277,SC9301072001003,6,44200.0,,2024-11-17
TRX347278,SC9301072001003,6,49200.0,,2024-01-11
TRX347279,SC9301072001003,6,7100.0,7100.0,2024-09-24
TRX347280,SC9301072001003,6,9500.0,9500.0,2024-02-27
TRX347281,SC9301072001003,7,23100.0,,2024-01-09
TRX347282,SC9301072001003,7,26900.0,10000.0,2024-03-25
TRX347283,SC9301072001003,8,52699.99999999999,,2024-05-16
TRX347284,SC9301072001003,8,24100.0,,2024-01-16
TRX347285,SC9301072001003,8,52400.0,39200.0,2024-03-27
TRX347286,SC9301072001003,8,800.0,800.0,2024-06-12
TRX347287,SC9301072001003,11,2700.0,,2024-06-16
TRX347288,SC9301072001003,11,3300.0,,2024-10-30
TRX347289,SC9301072001003,11,3999.999999999999,,2024-06-30
TRX347290,SC9301072001003,12,79200.0,,2024-07-03
TRX347291,SC9301072001003,12,50100.0,,2024-12-09
TRX347292,SC9301072001003,12,70700.00000000001,40000.0,2024-08-30
TRX347293,SC9301072001003,13,9200.0,,2024-12-13
TRX347294,SC9301072001003,13,10800.0,,2024-10-06
TRX347295,SC9301072001003,14,2100.0,,2024-05-01
TRX347296,SC9301072001003,14,6100.0,,2024-08-07
TRX347297,SC9301072001003,14,1800.0,,2024-07-17
TRX347298,SC9301072001003,15,34000.0,,2024-11-24
TRX347299,SC9301072001003,15,15600.0,,2024-07-04
TRX347300,SC9301072001003,15,76600.0,76600.0,2024-11-06
TRX347301,SC9301072001003,15,33800.0,33800.0,2024-01-26
TRX347302,SC9301072001003,17,4700.0,,2024-10-11
TRX347303,SC9301072001003,17,9000.0,,2024-12-15
TRX347304,SC9301072001003,17,6300.0,,2024-10-10
TRX347305,SC9301112001005,1,28700.0,,2024-09-26
TRX347306,SC9301112001005,1,106100.0,,2024-12-02
TRX347307,SC9301112001005,1,25000.0,25000.0,2024-07-05
TRX347308,SC9301112001005,1,40199.99999999999,40199.99999999999,2024-04-12
TRX347309,SC9301112001005,2,89700.0,,2024-06-12
TRX347310,SC9301112001005,2,18900.0,,2024-10-05
TRX347311,SC9301112001005,2,61399.99999999998,50000.0,2024-06-26
TRX347312,SC9301112001005,3,10400.0,,2024-07-04
TRX347313,SC9301112001005,3,89600.00000000001,30000.0,2024-09-07
TRX347314,SC9301112001005,4,31100.0,,2024-10-24
TRX347315,SC9301112001005,4,106199.99999999999,,2024-02-24
TRX347316,SC9301112001005,4,58900.0,58900.0,2024-11-17
TRX347317,SC9301112001005,4,93800.00000000001,51100.0,2024-08-05
TRX347318,SC9301112001005,5,36300.0,,2024-02-01
TRX347319,SC9301112001005,5,76600.0,,2024-08-28
TRX347320,SC9301112001005,5,87100.00000000001,20000.0,2024-01-01
TRX347321,SC9301112001005,6,1300.0,,2024-02-08
TRX347322,SC9301112001005,6,8700.0,,2024-12-22
TRX347323,SC9301112001005,7,33800.0,,2024-12-05
TRX347324,SC9301112001005,7,46200.0,30000.0,2024-09-12
TRX347325,SC9301112001005,8,51400.0,,2024-06-15
