id,user_id,product_id,gross_amount,discounts,transaction_date
TRX668355,SC8104022023001,16,22000.0,5200.0,2024-09-25
TRX668356,SC8104022023001,16,39200.0,4800.0,2024-03-10
TRX668357,SC8104022023001,17,53300.0,,2024-06-21
TRX668358,SC8104022023001,17,64800.00000000001,,2024-08-04
TRX668359,SC8104022023001,17,17300.0,15400.0,2024-12-04
TRX668360,SC8104022023001,17,14599.999999999995,14599.999999999995,2024-05-15
TRX668361,SC8104022023002,2,96900.0,,2024-09-26
TRX668362,SC8104022023002,2,13500.0,,2024-11-17
TRX668363,SC8104022023002,2,339600.0,,2024-09-19
TRX668364,SC8104022023002,3,15100.0,,2024-04-16
TRX668365,SC8104022023002,3,14900.0,,2024-06-07
TRX668366,SC8104022023002,4,8700.0,,2024-02-04
TRX668367,SC8104022023002,4,4500.0,,2024-11-03
TRX668368,SC8104022023002,4,11299.999999999998,,2024-09-18
TRX668369,SC8104022023002,4,5499.999999999998,,2024-03-16
TRX668370,SC8104022023002,5,51900.00000000001,,2024-04-07
TRX668371,SC8104022023002,5,58099.99999999999,,2024-02-24
TRX668372,SC8104022023002,8,5000.0,,2024-03-29
TRX668373,SC8104022023002,8,7000.0,,2024-12-10
TRX668374,SC8104022023002,8,5800.0,5800.0,2024-09-16
TRX668375,SC8104022023002,8,2200.000000000002,2200.000000000002,2024-06-14
TRX668376,SC8104022023002,9,100.0,,2024-11-11
TRX668377,SC8104022023002,9,5000.0,,2024-04-17
TRX668378,SC8104022023002,9,3100.0,,2024-01-21
TRX668379,SC8104022023002,9,1800.0,,2024-11-20
TRX668380,SC8104022023002,10,6800.000000000001,,2024-09-22
TRX668381,SC8104022023002,10,900.0,,2024-03-17
TRX668382,SC8104022023002,10,2300.0,,2024-06-28
TRX668383,SC8104022023002,12,59700.0,,2024-11-28
TRX668384,SC8104022023002,12,30299.999999999996,,2024-02-03
TRX668385,SC8104022023002,14,7700.0,,2024-02-14
TRX668386,SC8104022023002,14,33300.0,,2024-07-27
TRX668387,SC8104022023002,14,11700.0,,2024-06-07
TRX668388,SC8104022023002,14,7300.0,,2024-03-02
TRX668389,SC8104022023002,16,33600.0,,2024-12-24
TRX668390,SC8104022023002,16,23000.0,,2024-02-13
TRX668391,SC8104022023002,16,4900.0,,2024-05-11
TRX668392,SC8104022023002,16,18500.0,,2024-06-26
TRX668393,SC8104102001013,1,1100.0,,2024-05-30
TRX668394,SC8104102001013,1,5699.999999999999,,2024-05-23
TRX668395,SC8104102001013,1,2600.0,,2024-01-23
TRX668396,SC8104102001013,1,600.0,,2024-02-12
TRX668397,SC8104102001013,2,26900.0,,2024-07-23
TRX668398,SC8104102001013,2,24200.0,,2024-02-06
TRX668399,SC8104102001013,2,38900.0,,2024-05-28
TRX668400,SC8104102001013,3,14700.0,,2024-03-29
TRX668401,SC8104102001013,3,17500.0,,2024-07-10
TRX668402,SC8104102001013,3,27799.999999999996,,2024-10-19
TRX668403,SC8104102001013,3,20000.0,,2024-09-03
TRX668404,SC8104102001013,4,9300.0,,2024-06-09
TRX668405,SC8104102001013,4,70400.0,,2024-08-17
TRX668406,SC8104102001013,4,90300.0,,2024-02-11
TRX668407,SC8104102001013,5,1300.0,,2024-11-01
TRX668408,SC8104102001013,5,53900.0,,2024-11-21
TRX668409,SC8104102001013,5,44800.000000000015,,2024-08-06
TRX668410,SC8104102001013,6,2300.0,,2024-02-21
TRX668411,SC8104102001013,6,5900.0,,2024-06-29
TRX668412,SC8104102001013,6,1800.0,,2024-07-31
TRX668413,SC8104102001013,8,442100.0,,2024-11-28
TRX668414,SC8104102001013,8,59600.0,,2024-02-20
TRX668415,SC8104102001013,8,378300.0,,2024-09-08
TRX668416,SC8104102001013,12,772200.0,,2024-11-18
TRX668417,SC8104102001013,12,117800.0,,2024-09-13
TRX668418,SC8104102001013,13,3900.0,,2024-08-14
TRX668419,SC8104102001013,13,6100.0,,2024-06-17
TRX668420,SC8104102001013,14,3200.0,,2024-06-28
TRX668421,SC8104102001013,14,6800.000000000001,,2024-07-08
TRX668422,SC8104102001013,16,12700.0,,2024-08-07
TRX668423,SC8104102001013,16,11299.999999999998,,2024-04-02
TRX668424,SC8104102001013,16,16000.0,,2024-01-22
TRX668425,SC8104102001013,17,4100.0,,2024-12-12
TRX668426,SC8104102001013,17,11500.0,,2024-10-19
TRX668427,SC8104102001013,17,3100.0,,2024-01-18
TRX668428,SC8104102001013,17,11299.999999999998,,2024-12-23
TRX668429,SC8104102003002,1,35000.0,,2024-10-12
TRX668430,SC8104102003002,1,28300.0,,2024-10-09
TRX668431,SC8104102003002,1,26700.000000000004,,2024-07-20
TRX668432,SC8104102003002,2,49500.0,,2024-11-19
TRX668433,SC8104102003002,2,53300.0,,2024-09-09
TRX668434,SC8104102003002,2,197200.0,30000.0,2024-07-23
TRX668435,SC8104102003002,3,6300.0,,2024-02-24
TRX668436,SC8104102003002,3,8300.0,,2024-09-22
TRX668437,SC8104102003002,3,5400.0,,2024-05-17
TRX668438,SC8104102003002,4,52400.0,,2024-02-01
TRX668439,SC8104102003002,4,99100.0,,2024-11-20
TRX668440,SC8104102003002,4,241200.0,24100.0,2024-01-21
TRX668441,SC8104102003002,4,57299.99999999995,5900.0,2024-02-28
TRX668442,SC8104102003002,5,103400.0,,2024-02-23
TRX668443,SC8104102003002,5,106600.0,20000.0,2024-07-14
TRX668444,SC8104102003002,6,12000.0,,2024-10-04
TRX668445,SC8104102003002,6,5300.0,,2024-06-11
TRX668446,SC8104102003002,6,2200.0,,2024-09-10
TRX668447,SC8104102003002,6,500.0,,2024-11-13
TRX668448,SC8104102003002,8,111000.0,,2024-01-18
TRX668449,SC8104102003002,8,85200.0,,2024-09-17
TRX668450,SC8104102003002,8,64100.0,,2024-10-15
TRX668451,SC8104102003002,8,99700.00000000003,,2024-10-16
TRX668452,SC8104102003002,10,4500.0,,2024-04-13
TRX668453,SC8104102003002,10,5500.0,,2024-03-14
TRX668454,SC8104102003002,11,4100.0,,2024-03-24
TRX668455,SC8104102003002,11,1600.0,,2024-02-13
TRX668456,SC8104102003002,11,4300.0,,2024-09-17
TRX668457,SC8104102003002,12,303800.0,,2024-03-31
TRX668458,SC8104102003002,12,346200.0,,2024-08-28
TRX668459,SC8104102003002,13,4500.0,,2024-09-14
TRX668460,SC8104102003002,13,1100.0,,2024-12-24
TRX668461,SC8104102003002,13,1000.0,,2024-06-14
TRX668462,SC8104102003002,13,3399.999999999999,,2024-08-04
TRX668463,SC8104102003002,16,28400.0,,2024-12-22
TRX668464,SC8104102003002,16,31300.0,,2024-12-27
TRX668465,SC8104102003002,16,30299.999999999996,,2024-11-01
TRX668466,SC8104102003002,17,9100.0,,2024-02-03
TRX668467,SC8104102003002,17,9500.0,,2024-03-16
TRX668468,SC8104102003002,17,9100.0,,2024-09-25
TRX668469,SC8104102003002,17,2300.0,,2024-01-19
TRX668470,SC8104132004001,1,4100.0,,2024-06-27
TRX668471,SC8104132004001,1,4000.0,,2024-07-22
TRX668472,SC8104132004001,1,1900.0,,2024-03-11
TRX668473,SC8104132004001,3,17400.0,,2024-05-29
TRX668474,SC8104132004001,3,12500.0,,2024-10-17
TRX668475,SC8104132004001,3,10100.0,,2024-08-21
TRX668476,SC8104132004001,4,4500.0,,2024-01-21
TRX668477,SC8104132004001,4,12500.0,,2024-12-24
TRX668478,SC8104132004001,4,13000.0,,2024-10-21
TRX668479,SC8104132004001,12,33800.0,,2024-02-01
TRX668480,SC8104132004001,12,55100.0,,2024-05-27
TRX668481,SC8104132004001,12,15200.0,,2024-05-02
TRX668482,SC8104132004001,12,45900.0,,2024-09-03
TRX668483,SC8104132004001,13,5000.0,,2024-07-24
TRX668484,SC8104132004001,13,2700.0,,2024-02-04
TRX668485,SC8104132004001,13,2300.0,,2024-10-31
TRX668486,SC8104132004001,14,1000.0,,2024-08-31
TRX668487,SC8104132004001,14,9000.0,,2024-08-10
TRX668488,SC8104132004001,16,1500.0,,2024-08-18
TRX668489,SC8104132004001,16,20600.0,,2024-08-02
TRX668490,SC8104132004001,16,1100.0,,2024-10-23
TRX668491,SC8104132004001,16,6800.000000000001,,2024-08-01
TRX668492,SC8104132004001,17,34200.0,,2024-05-31
TRX668493,SC8104132004001,17,44900.0,,2024-10-09
TRX668494,SC8104132004001,17,61200.0,,2024-07-31
TRX668495,SC8104132004001,17,59699.999999999985,,2024-08-25
TRX668496,SC8104132004002,1,6400.0,,2024-11-26
TRX668497,SC8104132004002,1,4900.0,,2024-07-28
TRX668498,SC8104132004002,1,7600.0,7600.0,2024-11-25
TRX668499,SC8104132004002,1,1100.0,1100.0,2024-07-01
TRX668500,SC8104132004002,2,13400.0,,2024-03-17
TRX668501,SC8104132004002,2,24300.0,,2024-03-04
TRX668502,SC8104132004002,2,30600.0,,2024-06-07
TRX668503,SC8104132004002,2,31700.0,,2024-06-27
TRX668504,SC8104132004002,3,9200.0,,2024-05-07
TRX668505,SC8104132004002,3,17500.0,,2024-12-24
TRX668506,SC8104132004002,3,3300.0,,2024-11-08
TRX668507,SC8104132004002,4,4000.0,,2024-01-11
TRX668508,SC8104132004002,4,16000.0,,2024-10-29
TRX668509,SC8104132004002,5,4600.0,,2024-08-09
TRX668510,SC8104132004002,5,7500.0,,2024-05-17
TRX668511,SC8104132004002,5,7900.0,,2024-05-09
TRX668512,SC8104132004002,8,4200.0,,2024-06-23
TRX668513,SC8104132004002,8,15800.0,,2024-01-25
TRX668514,SC8104132004002,12,10100.0,,2024-06-10
TRX668515,SC8104132004002,12,49900.0,,2024-08-20
TRX668516,SC8104132004002,14,5800.0,,2024-04-27
TRX668517,SC8104132004002,14,4200.0,,2024-05-04
TRX668518,SC8104132004002,16,74100.0,,2024-10-01
TRX668519,SC8104132004002,16,16000.0,,2024-03-05
TRX668520,SC8104132004002,16,40700.0,,2024-06-12
TRX668521,SC8104132004002,16,19200.0,,2024-08-22
TRX668522,SC8104132004002,17,8300.0,,2024-07-25
TRX668523,SC8104132004002,17,1700.0000000000002,,2024-05-21
TRX668524,SC8104152004001,1,29800.0,,2024-07-25
TRX668525,SC8104152004001,1,89300.0,,2024-11-06
TRX668526,SC8104152004001,1,67200.0,4700.0,2024-01-10
TRX668527,SC8104152004001,1,73700.00000000001,25299.999999999996,2024-12-21
TRX668528,SC8104152004001,2,30700.0,,2024-02-08
TRX668529,SC8104152004001,2,9300.0,,2024-08-01
TRX668530,SC8104152004001,3,18500.0,,2024-01-24
TRX668531,SC8104152004001,3,9800.0,,2024-07-31
TRX668532,SC8104152004001,3,1699.999999999998,1699.999999999998,2024-04-21
TRX668533,SC8104152004001,4,260900.0,,2024-03-13
TRX668534,SC8104152004001,4,315100.0,,2024-07-17
TRX668535,SC8104152004001,4,149400.0,38000.0,2024-07-07
TRX668536,SC8104152004001,4,264599.9999999999,2000.0,2024-01-05
TRX668537,SC8104152004001,5,7200.0,,2024-07-28
TRX668538,SC8104152004001,5,82800.0,30000.0,2024-04-13
TRX668539,SC8104152004001,7,7400.0,,2024-11-13
TRX668540,SC8104152004001,7,2100.0,,2024-01-31
TRX668541,SC8104152004001,7,10500.0,,2024-03-09
TRX668542,SC8104152004001,8,19600.0,,2024-10-13
TRX668543,SC8104152004001,8,63099.99999999999,,2024-01-29
TRX668544,SC8104152004001,8,47400.0,34200.0,2024-12-10
TRX668545,SC8104152004001,8,59900.00000000002,5800.0,2024-07-07
TRX668546,SC8104152004001,11,2200.0,,2024-03-26
TRX668547,SC8104152004001,11,700.0000000000001,,2024-10-11
TRX668548,SC8104152004001,11,4300.0,,2024-05-21
TRX668549,SC8104152004001,11,2800.0000000000005,,2024-10-20
TRX668550,SC8104152004001,12,56800.0,,2024-05-16
TRX668551,SC8104152004001,12,30400.0,,2024-03-24
TRX668552,SC8104152004001,12,201000.0,,2024-12-13
TRX668553,SC8104152004001,12,51800.0,,2024-08-04
TRX668554,SC8104152004001,14,27300.0,,2024-01-10
TRX668555,SC8104152004001,14,2700.0,,2024-04-10
TRX668556,SC8104152004001,16,1100.0,,2024-07-20
TRX668557,SC8104152004001,16,6100.0,,2024-03-22
TRX668558,SC8104152004001,16,800.0,,2024-02-26
TRX668559,SC8104152004001,16,2000.0,,2024-12-16
TRX668560,SC8104152004001,17,19000.0,,2024-09-30
TRX668561,SC8104152004001,17,24900.000000000004,,2024-01-17
TRX668562,SC8104152004001,17,12900.0,1100.0,2024-12-17
TRX668563,SC8104152004001,17,13199.999999999995,8900.0,2024-04-24
TRX668564,SC8104152004001,18,3800.0,,2024-11-02
TRX668565,SC8104152004001,18,900.0,,2024-11-30
TRX668566,SC8104152004001,18,2300.0,,2024-03-23
TRX668567,SC8104152004001,18,3000.0,,2024-02-04
TRX668568,SC8104152004002,1,157000.0,,2024-10-30
TRX668569,SC8104152004002,1,93000.0,30000.0,2024-10-20
TRX668570,SC8104152004002,2,8300.0,,2024-01-06
TRX668571,SC8104152004002,2,21700.0,,2024-04-25
TRX668572,SC8104152004002,3,5100.0,,2024-12-01
TRX668573,SC8104152004002,3,10100.0,,2024-05-08
TRX668574,SC8104152004002,3,13400.0,,2024-08-07
TRX668575,SC8104152004002,3,11399.999999999998,,2024-06-11
TRX668576,SC8104152004002,4,496900.0,,2024-08-05
TRX668577,SC8104152004002,4,253100.0,20000.0,2024-08-30
TRX668578,SC8104152004002,5,45199.99999999999,,2024-02-05
TRX668579,SC8104152004002,5,53700.0,,2024-04-26
TRX668580,SC8104152004002,5,81100.0,,2024-07-11
TRX668581,SC8104152004002,6,2900.0,,2024-11-25
TRX668582,SC8104152004002,6,6899.999999999999,,2024-03-19
TRX668583,SC8104152004002,6,200.0,,2024-04-03
TRX668584,SC8104152004002,8,49000.0,,2024-09-05
TRX668585,SC8104152004002,8,14400.0,,2024-11-28
TRX668586,SC8104152004002,8,52699.99999999999,,2024-06-27
TRX668587,SC8104152004002,8,83900.00000000003,,2024-01-06
TRX668588,SC8104152004002,12,247900.0,,2024-06-10
TRX668589,SC8104152004002,12,92100.00000000001,10000.0,2024-08-19
TRX668590,SC8104152004002,13,10500.0,,2024-12-28
TRX668591,SC8104152004002,13,9500.0,,2024-05-19
TRX668592,SC8104152004002,14,6700.0,,2024-06-17
TRX668593,SC8104152004002,14,6800.000000000001,,2024-01-21
TRX668594,SC8104152004002,14,3200.0,,2024-10-08
TRX668595,SC8104152004002,14,3300.0,,2024-04-24
TRX668596,SC8104152004002,17,18700.0,,2024-12-09
TRX668597,SC8104152004002,17,22200.000000000004,,2024-08-18
TRX668598,SC8104152004002,17,18800.0,9699.999999999993,2024-11-02
TRX668599,SC8104152004002,17,300.00000000000597,300.00000000000597,2024-12-28
TRX668600,SC8104152004005,1,862800.0,,2024-10-22
TRX668601,SC8104152004005,1,1063800.0,,2024-10-27
TRX668602,SC8104152004005,1,189300.0,12900.0,2024-12-22
TRX668603,SC8104152004005,1,434099.9999999999,17100.0,2024-10-30
TRX668604,SC8104152004005,2,33200.0,,2024-11-06
TRX668605,SC8104152004005,2,66800.0,30000.0,2024-07-28
TRX668606,SC8104152004005,3,24400.0,,2024-04-30
TRX668607,SC8104152004005,3,45599.99999999999,10000.0,2024-01-02
TRX668608,SC8104152004005,4,132300.0,,2024-07-07
TRX668609,SC8104152004005,4,226900.0,,2024-08-17
TRX668610,SC8104152004005,4,340800.0,30000.0,2024-01-12
TRX668611,SC8104152004005,5,33900.0,,2024-02-23
TRX668612,SC8104152004005,5,10200.0,,2024-11-24
TRX668613,SC8104152004005,5,51000.0,18900.0,2024-07-06
TRX668614,SC8104152004005,5,24900.000000000004,11100.000000000002,2024-09-29
TRX668615,SC8104152004005,8,428600.0,,2024-04-13
TRX668616,SC8104152004005,8,251400.0,20000.0,2024-11-08
TRX668617,SC8104152004005,11,2400.0,,2024-10-03
TRX668618,SC8104152004005,11,6500.0,,2024-06-20
TRX668619,SC8104152004005,11,1100.0,,2024-10-17
TRX668620,SC8104152004005,12,127100.00000000001,,2024-01-21
TRX668621,SC8104152004005,12,62900.0,,2024-05-13
TRX668622,SC8104152004005,13,7200.0,,2024-02-16
TRX668623,SC8104152004005,13,6300.0,,2024-04-09
TRX668624,SC8104152004005,13,6500.0,,2024-04-24
TRX668625,SC8104152004005,14,18600.0,,2024-03-21
TRX668626,SC8104152004005,14,11399.999999999998,10000.0,2024-08-16
TRX668627,SC8104152004005,17,41200.0,,2024-08-16
TRX668628,SC8104152004005,17,44000.0,,2024-08-06
TRX668629,SC8104152004005,17,4900.0,,2024-01-02
TRX668630,SC8104152004005,17,19900.0,,2024-04-18
TRX668631,SC8104152004005,18,1300.0,,2024-09-03
TRX668632,SC8104152004005,18,2700.0,,2024-07-22
TRX668633,SC8104152004005,18,2700.0,,2024-11-20
TRX668634,SC8104152004005,18,3300.0,,2024-06-25
TRX668635,SC8104152004006,1,128600.0,,2024-02-24
TRX668636,SC8104152004006,1,121400.0,10000.0,2024-05-07
TRX668637,SC8104152004006,2,10500.0,,2024-09-17
TRX668638,SC8104152004006,2,3200.0,,2024-01-02
TRX668639,SC8104152004006,2,6299.999999999998,,2024-12-07
TRX668640,SC8104152004006,3,11900.0,,2024-12-23
TRX668641,SC8104152004006,3,18100.0,,2024-11-12
TRX668642,SC8104152004006,4,57900.0,,2024-05-06
TRX668643,SC8104152004006,4,1042099.9999999999,40000.0,2024-05-29
TRX668644,SC8104152004006,5,20099.999999999996,,2024-09-26
TRX668645,SC8104152004006,5,10300.0,,2024-07-04
TRX668646,SC8104152004006,5,17800.0,4900.0,2024-06-07
TRX668647,SC8104152004006,5,21800.0,5100.0,2024-11-17
TRX668648,SC8104152004006,6,4000.0,,2024-03-23
TRX668649,SC8104152004006,6,6200.0,,2024-07-11
TRX668650,SC8104152004006,6,19800.0,,2024-11-12
TRX668651,SC8104152004006,7,10300.0,,2024-03-11
TRX668652,SC8104152004006,7,3600.0,,2024-11-01
TRX668653,SC8104152004006,7,6100.0,6100.0,2024-07-19
TRX668654,SC8104152004006,8,5500.0,,2024-03-08
TRX668655,SC8104152004006,8,151400.0,,2024-06-14
TRX668656,SC8104152004006,8,144900.0,5900.0,2024-06-29
TRX668657,SC8104152004006,8,58200.00000000002,4100.0,2024-12-08
TRX668658,SC8104152004006,10,2200.0,,2024-11-03
TRX668659,SC8104152004006,10,3300.0,,2024-04-29
TRX668660,SC8104152004006,10,1100.0,,2024-04-17
TRX668661,SC8104152004006,10,3400.0000000000005,,2024-11-09
TRX668662,SC8104152004006,12,48000.0,,2024-11-23
TRX668663,SC8104152004006,12,49500.0,,2024-02-21
TRX668664,SC8104152004006,12,62200.0,,2024-09-15
TRX668665,SC8104152004006,12,60300.0,,2024-07-27
TRX668666,SC8104152004006,13,10800.0,,2024-02-18
TRX668667,SC8104152004006,13,9200.0,,2024-11-09
TRX668668,SC8104152004006,14,9000.0,,2024-07-28
TRX668669,SC8104152004006,14,31000.0,10000.0,2024-08-24
TRX668670,SC8104152004006,17,25900.0,,2024-12-03
TRX668671,SC8104152004006,17,84100.0,10000.0,2024-11-17
TRX668672,SC8104152001004,1,1200.0,,2024-03-31
TRX668673,SC8104152001004,1,38800.0,,2024-12-19
TRX668674,SC8104152001004,2,49700.0,,2024-01-07
TRX668675,SC8104152001004,2,40300.0,10000.0,2024-03-23
TRX668676,SC8104152001004,3,2300.0,,2024-04-16
TRX668677,SC8104152001004,3,1400.0000000000002,,2024-12-17
TRX668678,SC8104152001004,3,3200.0,,2024-02-28
TRX668679,SC8104152001004,3,3100.0,,2024-03-19
TRX668680,SC8104152001004,4,673600.0,,2024-11-10
TRX668681,SC8104152001004,4,116400.0,20000.0,2024-04-11
TRX668682,SC8104152001004,5,14100.0,,2024-02-17
TRX668683,SC8104152001004,5,39100.0,,2024-01-30
TRX668684,SC8104152001004,5,46800.0,,2024-05-24
TRX668685,SC8104152001004,6,9000.0,,2024-10-31
TRX668686,SC8104152001004,6,1000.0,,2024-04-13
TRX668687,SC8104152001004,8,80800.0,,2024-11-13
TRX668688,SC8104152001004,8,98400.0,,2024-04-19
TRX668689,SC8104152001004,8,60800.0,,2024-12-21
TRX668690,SC8104152001004,10,8400.0,,2024-01-23
TRX668691,SC8104152001004,10,11600.0,10000.0,2024-12-17
TRX668692,SC8104152001004,12,194200.00000000003,,2024-10-19
TRX668693,SC8104152001004,12,41300.0,,2024-08-03
TRX668694,SC8104152001004,12,24500.0,,2024-03-26
TRX668695,SC8104152001004,13,10000.0,,2024-08-01
TRX668696,SC8104152001004,13,7400.0,,2024-08-03
TRX668697,SC8104152001004,13,1800.0,,2024-08-30
TRX668698,SC8104152001004,13,800.0000000000019,,2024-07-29
TRX668699,SC8104152001004,14,29100.0,,2024-06-19
TRX668700,SC8104152001004,14,25500.0,,2024-10-09
TRX668701,SC8104152001004,14,15400.0,,2024-01-19
TRX668702,SC8104152001004,16,37200.0,,2024-08-07
TRX668703,SC8104152001004,16,7700.0,,2024-01-06
TRX668704,SC8104152001004,16,21300.0,,2024-03-29
TRX668705,SC8104152001004,16,13799.999999999998,,2024-01-28
TRX668706,SC8104152001004,17,16000.0,,2024-03-29
TRX668707,SC8104152001004,17,19300.0,,2024-07-27
TRX668708,SC8104152001004,17,10500.0,2700.0,2024-05-09
TRX668709,SC8104152001004,17,24200.0,7300.0,2024-03-06
TRX668710,SC8104012001039,1,122899.99999999999,,2024-12-27
TRX668711,SC8104012001039,1,117100.00000000001,,2024-12-01
TRX668712,SC8104012001039,2,25800.0,,2024-02-04
TRX668713,SC8104012001039,2,29800.0,,2024-04-04
TRX668714,SC8104012001039,2,4399.999999999991,4399.999999999991,2024-10-23
TRX668715,SC8104012001039,3,9400.0,,2024-09-29
TRX668716,SC8104012001039,3,10600.0,,2024-01-10
TRX668717,SC8104012001039,4,161900.0,,2024-09-06
TRX668718,SC8104012001039,4,51000.0,,2024-08-08
TRX668719,SC8104012001039,4,181800.0,7200.0,2024-06-10
TRX668720,SC8104012001039,4,245300.0,42800.0,2024-03-02
TRX668721,SC8104012001039,5,15800.0,,2024-07-22
TRX668722,SC8104012001039,5,24700.000000000004,,2024-02-11
TRX668723,SC8104012001039,5,19499.999999999996,10000.0,2024-11-02
TRX668724,SC8104012001039,8,426800.0,,2024-05-30
TRX668725,SC8104012001039,8,27100.0,,2024-08-16
TRX668726,SC8104012001039,8,56100.00000000002,10000.0,2024-02-25
TRX668727,SC8104012001039,9,3900.0,,2024-09-11
TRX668728,SC8104012001039,9,400.0,,2024-04-22
TRX668729,SC8104012001039,9,3000.0,,2024-09-29
TRX668730,SC8104012001039,9,2700.0,,2024-08-03
TRX668731,SC8104012001039,10,227700.0,,2024-11-15
TRX668732,SC8104012001039,10,196500.0,,2024-08-29
TRX668733,SC8104012001039,10,232900.0,2600.0,2024-05-31
TRX668734,SC8104012001039,10,152900.0,7400.0,2024-06-22
TRX668735,SC8104012001039,11,5000.0,,2024-08-07
TRX668736,SC8104012001039,11,48700.0,,2024-08-12
TRX668737,SC8104012001039,11,6800.000000000001,,2024-06-15
TRX668738,SC8104012001039,11,9499.999999999996,,2024-04-18
TRX668739,SC8104012001039,12,55300.0,,2024-08-21
TRX668740,SC8104012001039,12,26200.0,,2024-11-04
TRX668741,SC8104012001039,12,77500.0,,2024-02-01
TRX668742,SC8104012001039,12,81000.0,,2024-02-19
TRX668743,SC8104012001039,14,14300.0,,2024-10-25
TRX668744,SC8104012001039,14,5699.999999999999,5699.999999999999,2024-05-03
TRX668745,SC8104012001039,16,4200.0,,2024-10-09
TRX668746,SC8104012001039,16,11399.999999999998,,2024-07-18
TRX668747,SC8104012001039,16,21900.0,,2024-05-31
TRX668748,SC8104012001039,16,2500.0,,2024-02-23
TRX668749,SC8104012001039,17,3900.0,,2024-09-20
TRX668750,SC8104012001039,17,78700.0,,2024-10-05
TRX668751,SC8104012001039,17,87400.0,20000.0,2024-08-31
TRX668752,SC8104012001042,1,7700.0,,2024-06-11
TRX668753,SC8104012001042,1,22300.0,,2024-09-08
TRX668754,SC8104012001042,2,7400.0,,2024-11-14
TRX668755,SC8104012001042,2,12600.0,10000.0,2024-07-29
TRX668756,SC8104012001042,3,16200.000000000002,,2024-04-10
TRX668757,SC8104012001042,3,13799.999999999998,,2024-07-21
TRX668758,SC8104012001042,4,103699.99999999999,,2024-04-16
TRX668759,SC8104012001042,4,172200.0,,2024-01-10
TRX668760,SC8104012001042,4,44100.00000000004,10000.0,2024-06-24
TRX668761,SC8104012001042,5,33900.0,,2024-12-19
TRX668762,SC8104012001042,5,30800.0,,2024-10-25
TRX668763,SC8104012001042,5,55300.0,10000.0,2024-07-08
TRX668764,SC8104012001042,7,68500.0,,2024-01-30
TRX668765,SC8104012001042,7,36700.0,,2024-05-01
TRX668766,SC8104012001042,7,57500.0,57500.0,2024-10-05
TRX668767,SC8104012001042,7,17300.0,17300.0,2024-10-25
TRX668768,SC8104012001042,8,162800.0,,2024-04-15
TRX668769,SC8104012001042,8,298300.0,,2024-02-08
TRX668770,SC8104012001042,8,228900.0,20000.0,2024-10-02
TRX668771,SC8104012001042,10,13300.0,,2024-01-26
TRX668772,SC8104012001042,10,14800.0,,2024-05-12
TRX668773,SC8104012001042,10,1000.0,,2024-01-01
TRX668774,SC8104012001042,10,900.0,,2024-12-22
TRX668775,SC8104012001042,12,38300.0,,2024-01-27
TRX668776,SC8104012001042,12,114300.0,,2024-01-15
TRX668777,SC8104012001042,12,33000.0,,2024-04-08
TRX668778,SC8104012001042,12,94400.0,,2024-04-01
TRX668779,SC8104012001042,13,19500.0,,2024-10-09
TRX668780,SC8104012001042,13,8800.0,,2024-02-16
TRX668781,SC8104012001042,13,10900.0,,2024-12-31
