id,user_id,product_id,gross_amount,discounts,transaction_date
TRX722142,SC9404011012010,10,1100.0,,2024-07-20
TRX722143,SC9404011012010,12,8800.0,,2024-01-23
TRX722144,SC9404011012010,12,16600.0,,2024-07-24
TRX722145,SC9404011012010,12,14300.0,,2024-07-16
TRX722146,SC9404011012010,12,20299.999999999996,,2024-07-26
TRX722147,SC9404011012010,14,1300.0,,2024-10-03
TRX722148,SC9404011012010,14,14400.0,,2024-03-18
TRX722149,SC9404011012010,14,300.0,,2024-06-02
TRX722150,SC9404011012010,14,4000.0,,2024-02-18
TRX722151,SC9404011012010,15,14300.0,,2024-04-10
TRX722152,SC9404011012010,15,112500.0,,2024-12-24
TRX722153,SC9404011012010,15,103200.0,103200.0,2024-08-14
TRX722154,SC9404011012010,16,3000.0,,2024-08-29
TRX722155,SC9404011012010,16,900.0,,2024-08-26
TRX722156,SC9404011012010,16,5200.0,,2024-11-26
TRX722157,SC9404011012010,16,900.0,,2024-09-11
TRX722158,SC9404011012010,17,3500.0,,2024-02-22
TRX722159,SC9404011012010,17,6500.0,,2024-12-21
TRX722160,SC9404011012010,18,3900.0,,2024-08-30
TRX722161,SC9404011012010,18,4200.0,,2024-05-23
TRX722162,SC9404011012010,18,1900.0,,2024-07-02
TRX722163,SC9401072003004,1,52900.0,,2024-11-28
TRX722164,SC9401072003004,1,18300.0,,2024-09-06
TRX722165,SC9401072003004,1,18800.0,18800.0,2024-01-15
TRX722166,SC9401072003004,2,180400.0,,2024-12-14
TRX722167,SC9401072003004,2,54400.00000000001,,2024-04-02
TRX722168,SC9401072003004,2,215200.0,215200.0,2024-04-14
TRX722169,SC9401072003004,3,216300.0,,2024-07-25
TRX722170,SC9401072003004,3,143400.0,,2024-10-21
TRX722171,SC9401072003004,3,160300.0,160300.0,2024-04-15
TRX722172,SC9401072003004,4,260600.0,,2024-07-12
TRX722173,SC9401072003004,4,499400.0,150000.0,2024-09-21
TRX722174,SC9401072003004,5,21600.0,,2024-11-23
TRX722175,SC9401072003004,5,10500.0,,2024-06-16
TRX722176,SC9401072003004,5,14400.0,600.0,2024-02-09
TRX722177,SC9401072003004,5,13500.0,9400.0,2024-02-08
TRX722178,SC9401072003004,7,6800.000000000001,,2024-05-26
TRX722179,SC9401072003004,7,18900.0,,2024-11-06
TRX722180,SC9401072003004,7,4300.0,4300.0,2024-01-08
TRX722181,SC9401072003004,8,16700.0,,2024-07-13
TRX722182,SC9401072003004,8,22100.0,,2024-10-26
TRX722183,SC9401072003004,8,31200.0,20000.0,2024-09-13
TRX722184,SC9401072003004,9,9000.0,,2024-01-24
TRX722185,SC9401072003004,9,20299.999999999996,,2024-01-01
TRX722186,SC9401072003004,9,20700.0,10000.0,2024-06-21
TRX722187,SC9401072003004,10,35500.0,,2024-11-28
TRX722188,SC9401072003004,10,4500.0,4500.0,2024-04-19
TRX722189,SC9401072003004,11,19000.0,,2024-08-19
TRX722190,SC9401072003004,11,25099.999999999996,,2024-12-13
TRX722191,SC9401072003004,11,25900.0,20000.0,2024-11-08
TRX722192,SC9401072003004,12,168700.0,,2024-01-08
TRX722193,SC9401072003004,12,181300.0,40000.0,2024-02-27
TRX722194,SC9401072003004,14,11800.0,,2024-06-09
TRX722195,SC9401072003004,14,15600.0,,2024-04-02
TRX722196,SC9401072003004,14,12600.0,10000.0,2024-02-03
TRX722197,SC9401072003004,15,9300.0,,2024-09-04
TRX722198,SC9401072003004,15,9800.0,,2024-10-09
TRX722199,SC9401072003004,15,8900.0,8900.0,2024-10-13
TRX722200,SC9401072003004,15,1999.999999999997,1999.999999999997,2024-03-26
TRX722201,SC9401072003004,16,2700.0,,2024-10-19
TRX722202,SC9401072003004,16,37300.0,30000.0,2024-09-25
TRX722203,SC9401072003004,17,11900.0,,2024-11-17
TRX722204,SC9401072003004,17,8100.000000000001,,2024-02-10
TRX722205,SC9401072004002,1,13000.0,,2024-03-02
TRX722206,SC9401072004002,1,16900.0,,2024-08-21
TRX722207,SC9401072004002,1,48000.0,5400.0,2024-01-01
TRX722208,SC9401072004002,1,32100.0,4600.0,2024-03-28
TRX722209,SC9401072004002,2,435300.0,,2024-09-27
TRX722210,SC9401072004002,2,534700.0,510000.0,2024-09-05
TRX722211,SC9401072004002,3,121600.0,,2024-10-24
TRX722212,SC9401072004002,3,50800.0,,2024-02-04
TRX722213,SC9401072004002,3,137600.0,90000.0,2024-07-16
TRX722214,SC9401072004002,4,91800.0,,2024-06-25
TRX722215,SC9401072004002,4,288200.0,50000.0,2024-08-10
TRX722216,SC9401072004002,6,24500.0,,2024-05-09
TRX722217,SC9401072004002,6,25500.0,20000.0,2024-05-23
TRX722218,SC9401072004002,7,4400.0,,2024-04-15
TRX722219,SC9401072004002,7,5600.000000000001,,2024-06-02
TRX722220,SC9401072004002,8,38600.0,,2024-05-18
TRX722221,SC9401072004002,8,51400.0,50000.0,2024-05-14
TRX722222,SC9401072004002,9,16500.0,,2024-07-30
TRX722223,SC9401072004002,9,63500.0,20000.0,2024-10-06
TRX722224,SC9401072004002,10,17500.0,,2024-11-08
TRX722225,SC9401072004002,10,21400.0,,2024-09-30
TRX722226,SC9401072004002,10,300.0,,2024-08-12
TRX722227,SC9401072004002,10,10800.0,,2024-11-23
TRX722228,SC9401072004002,11,27300.0,,2024-06-28
TRX722229,SC9401072004002,11,33000.0,,2024-02-08
TRX722230,SC9401072004002,11,9700.000000000007,9700.000000000007,2024-12-17
TRX722231,SC9401072004002,12,97600.0,,2024-01-21
TRX722232,SC9401072004002,12,44800.00000000001,,2024-08-24
TRX722233,SC9401072004002,12,17600.0,17600.0,2024-05-09
TRX722234,SC9401072004002,14,18300.0,,2024-08-08
TRX722235,SC9401072004002,14,81700.0,10000.0,2024-03-15
TRX722236,SC9401072004002,15,9700.0,,2024-03-18
TRX722237,SC9401072004002,15,9100.0,,2024-10-30
TRX722238,SC9401072004002,15,26600.0,16100.000000000002,2024-12-17
TRX722239,SC9401072004002,15,24600.000000000004,3900.0,2024-07-26
TRX722240,SC9401072004002,16,9100.0,,2024-02-22
TRX722241,SC9401072004002,16,4600.0,,2024-05-05
TRX722242,SC9401072004002,16,9700.0,9700.0,2024-06-27
TRX722243,SC9401072004002,16,6600.0,6600.0,2024-01-25
TRX722244,SC9401072004002,17,15300.0,,2024-05-14
TRX722245,SC9401072004002,17,37200.0,,2024-02-06
TRX722246,SC9401072004002,17,7500.0,7500.0,2024-03-25
TRX722247,SC9401072004002,18,3300.0,,2024-08-19
TRX722248,SC9401072004002,18,6700.0,,2024-12-07
TRX722249,SC9401072004003,1,40300.0,,2024-02-01
TRX722250,SC9401072004003,1,49700.0,10000.0,2024-08-29
TRX722251,SC9401072004003,2,279300.0,,2024-07-10
TRX722252,SC9401072004003,2,236800.0,,2024-09-22
TRX722253,SC9401072004003,2,242100.0,242100.0,2024-03-09
TRX722254,SC9401072004003,2,381800.0,377900.0,2024-04-30
TRX722255,SC9401072004003,3,64800.00000000001,,2024-06-11
TRX722256,SC9401072004003,3,133600.0,,2024-10-11
TRX722257,SC9401072004003,3,77600.0,77600.0,2024-12-10
TRX722258,SC9401072004003,3,23999.99999999998,23999.99999999998,2024-09-15
TRX722259,SC9401072004003,4,20099.999999999996,,2024-01-17
TRX722260,SC9401072004003,4,50599.99999999999,,2024-06-01
TRX722261,SC9401072004003,4,75500.0,21000.0,2024-12-05
TRX722262,SC9401072004003,4,233800.0,19000.0,2024-05-20
TRX722263,SC9401072004003,5,14000.0,,2024-12-03
TRX722264,SC9401072004003,5,13000.0,,2024-02-03
TRX722265,SC9401072004003,5,11000.0,8000.0,2024-03-05
TRX722266,SC9401072004003,5,2000.0,2000.0,2024-04-30
TRX722267,SC9401072004003,6,14400.0,,2024-10-17
TRX722268,SC9401072004003,6,5600.000000000001,5600.000000000001,2024-05-31
TRX722269,SC9401072004003,7,8400.0,,2024-12-11
TRX722270,SC9401072004003,7,8400.0,,2024-11-26
TRX722271,SC9401072004003,7,3200.0,3200.0,2024-09-27
TRX722272,SC9401072004003,8,82200.0,,2024-10-14
TRX722273,SC9401072004003,8,97800.0,50000.0,2024-12-29
TRX722274,SC9401072004003,9,29400.0,,2024-02-13
TRX722275,SC9401072004003,9,10600.0,,2024-10-17
TRX722276,SC9401072004003,11,11800.0,,2024-10-04
TRX722277,SC9401072004003,11,9800.0,,2024-07-13
TRX722278,SC9401072004003,11,4800.0,4800.0,2024-09-25
TRX722279,SC9401072004003,11,23600.0,23600.0,2024-03-06
TRX722280,SC9401072004003,12,18000.0,,2024-05-25
TRX722281,SC9401072004003,12,94800.0,,2024-01-07
TRX722282,SC9401072004003,12,37199.999999999985,37199.999999999985,2024-02-18
TRX722283,SC9401072004003,13,13100.0,,2024-12-08
TRX722284,SC9401072004003,13,16900.0,10000.0,2024-07-27
TRX722285,SC9401072004003,14,10500.0,,2024-06-14
TRX722286,SC9401072004003,14,6700.0,,2024-07-07
TRX722287,SC9401072004003,14,3700.0,3700.0,2024-11-12
TRX722288,SC9401072004003,14,9099.999999999996,6300.0,2024-12-19
TRX722289,SC9401072004003,15,55800.0,,2024-04-22
TRX722290,SC9401072004003,15,61400.0,,2024-03-22
TRX722291,SC9401072004003,15,12800.000000000018,12800.000000000018,2024-03-27
TRX722292,SC9401072004003,16,9300.0,,2024-06-29
TRX722293,SC9401072004003,16,10700.0,10000.0,2024-12-08
TRX722294,SC9401072004003,17,11200.000000000002,,2024-04-13
TRX722295,SC9401072004003,17,13600.000000000002,,2024-10-11
TRX722296,SC9401072004003,17,49600.0,49600.0,2024-03-09
TRX722297,SC9401072004003,17,5600.000000000001,5600.000000000001,2024-06-12
TRX722298,SC9401072004004,1,35000.0,,2024-07-19
TRX722299,SC9401072004004,1,45000.0,30000.0,2024-09-15
TRX722300,SC9401072004004,2,377100.0,,2024-03-27
TRX722301,SC9401072004004,2,164899.99999999997,,2024-08-28
TRX722302,SC9401072004004,2,86400.0,86400.0,2024-07-14
TRX722303,SC9401072004004,2,171600.0,171600.0,2024-08-20
TRX722304,SC9401072004004,3,126500.0,,2024-09-14
TRX722305,SC9401072004004,3,43500.0,30000.0,2024-10-11
TRX722306,SC9401072004004,4,57300.00000000001,,2024-12-03
TRX722307,SC9401072004004,4,54300.0,,2024-04-06
TRX722308,SC9401072004004,4,58400.000000000015,30000.0,2024-02-12
TRX722309,SC9401072004004,5,11299.999999999998,,2024-11-11
TRX722310,SC9401072004004,5,300.0,,2024-07-14
TRX722311,SC9401072004004,5,15300.0,6899.999999999997,2024-10-05
TRX722312,SC9401072004004,5,3100.0000000000023,3100.0000000000023,2024-10-01
TRX722313,SC9401072004004,8,26200.0,,2024-09-10
TRX722314,SC9401072004004,8,18400.0,,2024-04-24
TRX722315,SC9401072004004,8,25400.0,,2024-03-13
TRX722316,SC9401072004004,9,8900.0,,2024-03-06
TRX722317,SC9401072004004,9,51100.0,10000.0,2024-06-17
TRX722318,SC9401072004004,10,15900.0,,2024-03-09
TRX722319,SC9401072004004,10,13899.999999999998,,2024-10-02
TRX722320,SC9401072004004,10,6000.0,6000.0,2024-08-29
TRX722321,SC9401072004004,10,4200.0,4000.0,2024-02-06
TRX722322,SC9401072004004,12,4400.0,,2024-01-02
TRX722323,SC9401072004004,12,18900.0,,2024-01-25
TRX722324,SC9401072004004,12,18800.0,6300.0,2024-07-18
TRX722325,SC9401072004004,12,7899.999999999998,3700.0,2024-07-12
TRX722326,SC9401072004004,13,3700.0,,2024-07-24
TRX722327,SC9401072004004,13,6300.0,,2024-05-05
TRX722328,SC9401072004004,14,7300.0,,2024-11-11
TRX722329,SC9401072004004,14,32700.0,10000.0,2024-04-10
TRX722330,SC9401072004004,15,95200.0,,2024-07-02
TRX722331,SC9401072004004,15,50900.0,,2024-07-11
TRX722332,SC9401072004004,15,68000.0,68000.0,2024-08-18
TRX722333,SC9401072004004,15,25900.0,25900.0,2024-10-11
TRX722334,SC9401072004004,17,46000.0,,2024-11-28
TRX722335,SC9401072004004,17,55199.99999999999,,2024-08-08
TRX722336,SC9401072004004,17,8800.000000000016,8800.000000000016,2024-02-19
TRX722337,SC9401072004004,18,3100.0,,2024-08-30
TRX722338,SC9401072004004,18,2300.0,,2024-07-15
TRX722339,SC9401072004004,18,4600.0,,2024-08-11
TRX722340,SC9401072004005,1,46500.0,,2024-03-10
TRX722341,SC9401072004005,1,6700.0,,2024-02-08
TRX722342,SC9401072004005,1,26800.0,26800.0,2024-08-24
TRX722343,SC9401072004005,2,102100.00000000001,,2024-08-23
TRX722344,SC9401072004005,2,217500.0,,2024-01-21
TRX722345,SC9401072004005,2,271300.0,271300.0,2024-05-06
TRX722346,SC9401072004005,2,159100.0,159100.0,2024-03-15
TRX722347,SC9401072004005,3,75500.0,,2024-04-12
TRX722348,SC9401072004005,3,33100.0,,2024-02-12
TRX722349,SC9401072004005,3,61400.0,61400.0,2024-08-23
TRX722350,SC9401072004005,4,48800.0,,2024-10-17
TRX722351,SC9401072004005,4,96800.0,,2024-04-24
TRX722352,SC9401072004005,4,14400.000000000015,14400.000000000015,2024-08-05
TRX722353,SC9401072004005,5,16200.000000000002,,2024-09-30
TRX722354,SC9401072004005,5,13799.999999999998,10000.0,2024-06-16
TRX722355,SC9401072004005,7,1000.0,,2024-04-27
TRX722356,SC9401072004005,7,5800.0,,2024-07-16
TRX722357,SC9401072004005,7,11500.0,7000.0,2024-12-12
TRX722358,SC9401072004005,7,11700.0,3000.0,2024-06-13
TRX722359,SC9401072004005,8,6400.0,,2024-05-28
TRX722360,SC9401072004005,8,21900.0,,2024-01-02
TRX722361,SC9401072004005,8,6899.999999999999,6899.999999999999,2024-12-19
TRX722362,SC9401072004005,8,14800.0,13100.0,2024-01-31
TRX722363,SC9401072004005,9,14700.0,,2024-07-18
TRX722364,SC9401072004005,9,14700.0,,2024-07-28
TRX722365,SC9401072004005,9,20600.0,10000.0,2024-12-27
TRX722366,SC9401072004005,10,11900.0,,2024-03-08
TRX722367,SC9401072004005,10,8100.000000000001,,2024-07-30
TRX722368,SC9401072004005,11,11500.0,,2024-03-12
TRX722369,SC9401072004005,11,15500.0,,2024-01-28
TRX722370,SC9401072004005,11,6700.0,6700.0,2024-01-25
TRX722371,SC9401072004005,11,6300.0,6300.0,2024-10-04
TRX722372,SC9401072004005,14,1500.0,,2024-09-03
TRX722373,SC9401072004005,14,28500.0,10000.0,2024-02-14
TRX722374,SC9401072004005,17,900.0,,2024-07-17
TRX722375,SC9401072004005,17,31000.0,,2024-05-05
TRX722376,SC9401072004005,17,38100.0,10000.0,2024-08-14
TRX722377,SC9401072005003,1,4300.0,,2024-03-12
TRX722378,SC9401072005003,1,15700.0,,2024-01-19
TRX722379,SC9401072005003,2,61100.0,,2024-12-19
TRX722380,SC9401072005003,2,98900.0,50000.0,2024-05-11
TRX722381,SC9401072005003,3,198800.0,,2024-04-02
TRX722382,SC9401072005003,3,688300.0,,2024-01-30
TRX722383,SC9401072005003,3,132900.0,132900.0,2024-06-22
TRX722384,SC9401072005003,4,16700.0,,2024-10-28
TRX722385,SC9401072005003,4,43300.0,10000.0,2024-05-01
TRX722386,SC9401072005003,5,17500.0,,2024-06-22
TRX722387,SC9401072005003,5,27900.0,,2024-08-12
TRX722388,SC9401072005003,5,4600.0,4600.0,2024-06-27
TRX722389,SC9401072005003,7,9700.0,,2024-10-14
TRX722390,SC9401072005003,7,6500.0,,2024-06-13
TRX722391,SC9401072005003,7,3800.0,3800.0,2024-08-04
TRX722392,SC9401072005003,8,5400.0,,2024-03-31
TRX722393,SC9401072005003,8,19300.0,,2024-04-23
TRX722394,SC9401072005003,8,15300.0,,2024-12-05
TRX722395,SC9401072005003,9,11000.0,,2024-04-11
TRX722396,SC9401072005003,9,19000.0,,2024-06-22
TRX722397,SC9401072005003,11,700.0000000000001,,2024-01-30
TRX722398,SC9401072005003,11,10900.0,,2024-09-24
TRX722399,SC9401072005003,11,9100.0,,2024-02-27
TRX722400,SC9401072005003,11,9299.999999999996,,2024-01-21
TRX722401,SC9401072005003,12,26600.0,,2024-12-14
TRX722402,SC9401072005003,12,12000.0,,2024-04-17
TRX722403,SC9401072005003,12,13100.0,1700.000000000001,2024-09-20
TRX722404,SC9401072005003,12,18300.0,18300.0,2024-10-11
TRX722405,SC9401072005003,14,9900.0,,2024-08-16
TRX722406,SC9401072005003,14,8600.0,,2024-11-08
TRX722407,SC9401072005003,14,12600.0,,2024-01-30
TRX722408,SC9401072005003,14,8900.0,,2024-02-04
TRX722409,SC9401072005003,15,55500.0,,2024-08-16
TRX722410,SC9401072005003,15,84500.0,84500.0,2024-05-12
TRX722411,SC9401072005003,17,12600.0,,2024-05-22
TRX722412,SC9401072005003,17,14300.0,,2024-12-19
TRX722413,SC9401072005003,17,3100.0000000000023,3100.0000000000023,2024-09-16
TRX722414,SC9401072005003,18,28900.0,,2024-06-23
TRX722415,SC9401072005003,18,1100.0,,2024-02-10
TRX722416,SC9401072005004,2,600.0,,2024-10-03
TRX722417,SC9401072005004,2,4000.0,,2024-08-25
TRX722418,SC9401072005004,2,10200.0,9600.0,2024-03-08
TRX722419,SC9401072005004,2,15200.0,400.0,2024-10-29
TRX722420,SC9401072005004,3,1125300.0,,2024-11-03
TRX722421,SC9401072005004,3,284700.0,30000.0,2024-02-25
TRX722422,SC9401072005004,4,21600.0,,2024-07-14
TRX722423,SC9401072005004,4,5900.0,,2024-12-17
TRX722424,SC9401072005004,4,9500.0,7000.000000000003,2024-02-21
TRX722425,SC9401072005004,4,12999.999999999998,12999.999999999998,2024-09-26
TRX722426,SC9401072005004,5,3900.0,,2024-02-08
TRX722427,SC9401072005004,5,6100.0,,2024-09-02
TRX722428,SC9401072005004,6,2600.0,,2024-06-01
TRX722429,SC9401072005004,6,17400.0,10000.0,2024-03-23
TRX722430,SC9401072005004,8,2600.0,,2024-06-22
TRX722431,SC9401072005004,8,6300.0,,2024-01-18
TRX722432,SC9401072005004,8,1100.0,,2024-11-20
TRX722433,SC9401072005004,9,1500.0,,2024-04-04
TRX722434,SC9401072005004,9,68500.0,,2024-09-13
TRX722435,SC9401072005004,13,14300.0,,2024-08-20
TRX722436,SC9401072005004,13,5699.999999999999,,2024-03-14
TRX722437,SC9401072005004,15,2300.0,,2024-08-15
TRX722438,SC9401072005004,15,3500.0,,2024-02-06
TRX722439,SC9401072005004,15,2000.0,,2024-07-19
TRX722440,SC9401072005004,15,2200.0,,2024-12-05
TRX722441,SC9401072005004,17,9000.0,,2024-11-07
TRX722442,SC9401072005004,17,14800.0,,2024-01-11
TRX722443,SC9401072005004,17,6200.0,6200.0,2024-04-20
TRX722444,SC9401072002001,1,8800.0,,2024-07-16
TRX722445,SC9401072002001,1,31200.0,,2024-04-16
TRX722446,SC9401072002001,1,46800.0,,2024-07-15
TRX722447,SC9401072002001,1,3200.0,,2024-04-19
TRX722448,SC9401072002001,2,29200.0,,2024-11-30
TRX722449,SC9401072002001,2,89500.0,,2024-06-06
TRX722450,SC9401072002001,2,61300.0,20000.0,2024-10-17
TRX722451,SC9401072002001,3,338800.0,,2024-01-25
TRX722452,SC9401072002001,3,721200.0,50000.0,2024-04-25
TRX722453,SC9401072002001,4,173500.0,,2024-08-04
TRX722454,SC9401072002001,4,99200.0,,2024-03-06
TRX722455,SC9401072002001,4,117300.0,10000.0,2024-12-10
TRX722456,SC9401072002001,5,15100.0,,2024-02-14
TRX722457,SC9401072002001,5,24900.000000000004,10000.0,2024-04-28
TRX722458,SC9401072002001,6,38500.0,,2024-07-13
TRX722459,SC9401072002001,6,1500.0,,2024-11-02
TRX722460,SC9401072002001,7,44500.0,,2024-09-13
TRX722461,SC9401072002001,7,33100.0,,2024-03-07
TRX722462,SC9401072002001,7,22400.000000000004,22400.000000000004,2024-09-17
TRX722463,SC9401072002001,8,13300.0,,2024-09-08
TRX722464,SC9401072002001,8,6400.0,,2024-01-26
TRX722465,SC9401072002001,8,9500.0,,2024-11-12
TRX722466,SC9401072002001,8,20800.0,,2024-05-24
TRX722467,SC9401072002001,10,700.0000000000001,,2024-10-26
TRX722468,SC9401072002001,10,18100.0,,2024-11-18
TRX722469,SC9401072002001,10,35500.0,17400.0,2024-07-04
TRX722470,SC9401072002001,10,25700.000000000004,2600.0,2024-11-30
TRX722471,SC9401072002001,12,100600.0,,2024-09-11
TRX722472,SC9401072002001,12,46900.00000000001,,2024-06-16
TRX722473,SC9401072002001,12,12500.0,,2024-01-10
TRX722474,SC9401072002001,14,30900.0,,2024-02-15
TRX722475,SC9401072002001,14,16200.000000000002,,2024-06-20
TRX722476,SC9401072002001,14,18200.0,9700.0,2024-04-25
TRX722477,SC9401072002001,14,4700.000000000002,300.0,2024-04-08
TRX722478,SC9401072002001,15,56000.0,,2024-03-03
TRX722479,SC9401072002001,15,149600.0,,2024-08-10
TRX722480,SC9401072002001,15,24399.999999999964,10000.0,2024-12-30
TRX722481,SC9401072002001,16,1400.0000000000002,,2024-09-05
TRX722482,SC9401072002001,16,8600.0,,2024-12-24
TRX722483,SC9401011004019,1,101400.0,,2024-01-16
TRX722484,SC9401011004019,1,32200.000000000004,,2024-06-26
TRX722485,SC9401011004019,1,16399.999999999978,16399.999999999978,2024-10-31
TRX722486,SC9401011004019,2,192100.0,,2024-11-22
TRX722487,SC9401011004019,2,75800.0,,2024-11-30
TRX722488,SC9401011004019,2,512100.0,230000.0,2024-02-17
TRX722489,SC9401011004019,3,259800.0,,2024-08-09
TRX722490,SC9401011004019,3,260200.0,80000.0,2024-08-28
TRX722491,SC9401011004019,4,55900.0,,2024-03-05
TRX722492,SC9401011004019,4,127400.0,,2024-10-25
TRX722493,SC9401011004019,4,76700.00000000001,70000.0,2024-10-20
