id,user_id,product_id,gross_amount,discounts,transaction_date
TRX867057,SC9901010001013,5,21400.0,,2024-10-18
TRX867058,SC9901010001013,5,62699.99999999999,,2024-02-21
TRX867059,SC9901010001013,5,15900.0,15900.0,2024-10-08
TRX867060,SC9901010001013,6,5500.0,,2024-06-05
TRX867061,SC9901010001013,6,23200.0,,2024-07-15
TRX867062,SC9901010001013,6,15700.0,15700.0,2024-12-29
TRX867063,SC9901010001013,6,5600.000000000001,5600.000000000001,2024-07-01
TRX867064,SC9901010001013,7,10100.0,,2024-04-21
TRX867065,SC9901010001013,7,400.0,,2024-07-13
TRX867066,SC9901010001013,7,6600.0,6600.0,2024-07-01
TRX867067,SC9901010001013,7,2900.000000000002,2900.000000000002,2024-08-09
TRX867068,SC9901010001013,8,381500.0,,2024-04-29
TRX867069,SC9901010001013,8,267900.0,,2024-02-08
TRX867070,SC9901010001013,8,123300.0,85100.0,2024-09-24
TRX867071,SC9901010001013,8,407299.99999999994,274900.0,2024-02-05
TRX867072,SC9901010001013,12,58900.0,,2024-04-07
TRX867073,SC9901010001013,12,61100.0,,2024-03-25
TRX867074,SC9901010001013,12,69999.99999999999,40000.0,2024-05-04
TRX867075,SC9901010001013,14,120300.0,,2024-12-13
TRX867076,SC9901010001013,14,29700.000000000004,29700.000000000004,2024-06-15
TRX867077,SC9901010001013,15,26900.0,,2024-05-13
TRX867078,SC9901010001013,15,173100.0,90000.0,2024-05-19
TRX867079,SC9901010001013,16,200.0,,2024-07-16
TRX867080,SC9901010001013,16,15300.0,,2024-11-04
TRX867081,SC9901010001013,16,4500.0,,2024-09-30
TRX867082,SC9901010001013,17,500.0,,2024-08-19
TRX867083,SC9901010001013,17,29500.0,20000.0,2024-05-30
TRX867084,SC9901010001001,1,7400.0,,2024-10-12
TRX867085,SC9901010001001,1,12600.0,10000.0,2024-11-28
TRX867086,SC9901010001001,2,32000.0,,2024-10-28
TRX867087,SC9901010001001,2,5500.0,,2024-09-24
TRX867088,SC9901010001001,2,42500.0,30000.0,2024-08-13
TRX867089,SC9901010001001,3,9300.0,,2024-06-06
TRX867090,SC9901010001001,3,20299.999999999996,,2024-12-08
TRX867091,SC9901010001001,3,400.0,,2024-03-05
TRX867092,SC9901010001001,6,2000.0,,2024-12-18
TRX867093,SC9901010001001,6,3200.0,,2024-10-07
TRX867094,SC9901010001001,6,2900.0,,2024-09-14
TRX867095,SC9901010001001,6,1900.0,,2024-12-06
TRX867096,SC9901010001001,8,201000.0,,2024-06-22
TRX867097,SC9901010001001,8,6000.0,,2024-03-02
TRX867098,SC9901010001001,8,146200.0,13199.999999999996,2024-06-30
TRX867099,SC9901010001001,8,26800.0,26800.0,2024-04-18
TRX867100,SC9901010001001,12,7900.0,,2024-12-26
TRX867101,SC9901010001001,12,10600.0,,2024-06-30
TRX867102,SC9901010001001,12,1500.0,,2024-04-27
TRX867103,SC9901010001001,14,23300.0,,2024-02-11
TRX867104,SC9901010001001,14,16700.0,,2024-11-12
TRX867105,SC9901010001001,15,16600.0,,2024-08-11
TRX867106,SC9901010001001,15,7300.0,,2024-03-02
TRX867107,SC9901010001001,15,16100.000000000002,,2024-12-02
TRX867108,SC9901010001001,16,,,2024-04-10
TRX867109,SC9901010001001,16,,,2024-02-25
TRX867110,SC9901010001001,16,,,2024-02-20
TRX867111,SC9901010001001,17,4400.0,,2024-03-13
TRX867112,SC9901010001001,17,10200.0,,2024-01-29
TRX867113,SC9901010001001,17,5400.0,,2024-01-06
TRX867114,SC9901010001002,1,31400.0,,2024-03-11
TRX867115,SC9901010001002,1,78600.0,20000.0,2024-08-06
TRX867116,SC9901010001002,2,55400.0,,2024-04-04
TRX867117,SC9901010001002,2,114000.0,,2024-06-15
TRX867118,SC9901010001002,2,110600.0,110600.0,2024-04-17
TRX867119,SC9901010001002,3,92200.0,,2024-02-10
TRX867120,SC9901010001002,3,207800.0,60000.0,2024-05-18
TRX867121,SC9901010001002,4,45599.99999999999,,2024-03-11
TRX867122,SC9901010001002,4,62699.99999999999,,2024-07-01
TRX867123,SC9901010001002,4,41700.000000000015,41700.000000000015,2024-03-28
TRX867124,SC9901010001002,5,41100.0,,2024-03-13
TRX867125,SC9901010001002,5,38900.0,20000.0,2024-04-05
TRX867126,SC9901010001002,8,336200.0,,2024-03-08
TRX867127,SC9901010001002,8,142500.0,,2024-10-04
TRX867128,SC9901010001002,8,301300.0,110000.0,2024-07-06
TRX867129,SC9901010001002,11,1500.0,,2024-12-25
TRX867130,SC9901010001002,11,2600.0,,2024-10-18
TRX867131,SC9901010001002,11,3000.0,,2024-06-20
TRX867132,SC9901010001002,11,2900.0,,2024-06-28
TRX867133,SC9901010001002,12,138700.0,,2024-02-26
TRX867134,SC9901010001002,12,91300.00000000001,70000.0,2024-04-08
TRX867135,SC9901010001002,14,400.0,,2024-03-24
TRX867136,SC9901010001002,14,35300.0,,2024-04-25
TRX867137,SC9901010001002,14,24300.0,10000.0,2024-08-14
TRX867138,SC9901010001002,15,78100.0,,2024-10-15
TRX867139,SC9901010001002,15,91900.0,40000.0,2024-11-03
TRX867140,SC9901010001002,16,5699.999999999999,,2024-05-26
TRX867141,SC9901010001002,16,10300.0,,2024-05-18
TRX867142,SC9901010001002,16,9400.0,5400.000000000003,2024-11-14
TRX867143,SC9901010001002,16,4599.999999999998,4599.999999999998,2024-06-03
TRX867144,SC9901010001002,17,4600.0,,2024-11-18
TRX867145,SC9901010001002,17,5400.0,,2024-07-21
TRX867146,SC9901010001002,18,23100.0,,2024-03-19
TRX867147,SC9901010001002,18,14700.0,,2024-12-31
TRX867148,SC9901010001002,18,2200.0,2200.0,2024-05-27
TRX867149,SC9901010001003,1,86700.0,,2024-04-02
TRX867150,SC9901010001003,1,133300.0,40000.0,2024-07-02
TRX867151,SC9901010001003,2,239000.0,,2024-04-05
TRX867152,SC9901010001003,2,91000.0,91000.0,2024-11-07
TRX867153,SC9901010001003,3,107000.0,,2024-12-09
TRX867154,SC9901010001003,3,43200.0,,2024-04-14
TRX867155,SC9901010001003,3,49200.0,49200.0,2024-09-17
TRX867156,SC9901010001003,3,50600.000000000015,50600.000000000015,2024-01-05
TRX867157,SC9901010001003,4,108400.0,,2024-07-13
TRX867158,SC9901010001003,4,11600.0,11600.0,2024-06-11
TRX867159,SC9901010001003,5,9100.0,,2024-10-01
TRX867160,SC9901010001003,5,19800.0,,2024-10-13
TRX867161,SC9901010001003,5,121100.0,30000.0,2024-10-16
TRX867162,SC9901010001003,6,8700.0,,2024-09-21
TRX867163,SC9901010001003,6,17300.0,,2024-04-01
TRX867164,SC9901010001003,6,1000.0,,2024-12-04
TRX867165,SC9901010001003,6,13000.0,,2024-07-08
TRX867166,SC9901010001003,8,273400.0,,2024-05-21
TRX867167,SC9901010001003,8,1000.0,,2024-03-07
TRX867168,SC9901010001003,8,285600.0,110000.0,2024-09-09
TRX867169,SC9901010001003,10,5000.0,,2024-02-22
TRX867170,SC9901010001003,10,24500.0,,2024-08-09
TRX867171,SC9901010001003,10,20500.0,,2024-11-26
TRX867172,SC9901010001003,12,74000.0,,2024-03-01
TRX867173,SC9901010001003,12,63300.0,,2024-10-25
TRX867174,SC9901010001003,12,172700.0,110000.0,2024-11-09
TRX867175,SC9901010001003,14,24500.0,,2024-08-06
TRX867176,SC9901010001003,14,55300.0,,2024-08-29
TRX867177,SC9901010001003,14,10200.0,10200.0,2024-02-08
TRX867178,SC9901010001003,15,32900.0,,2024-01-23
TRX867179,SC9901010001003,15,197100.0,70000.0,2024-10-22
TRX867180,SC9901010001003,16,7800.0,,2024-06-08
TRX867181,SC9901010001003,16,1500.0,,2024-07-17
TRX867182,SC9901010001003,16,8300.0,7600.0,2024-03-18
TRX867183,SC9901010001003,16,2400.0,2400.0,2024-01-20
TRX867184,SC9901010001003,17,24200.0,,2024-07-20
TRX867185,SC9901010001003,17,25800.0,25800.0,2024-08-30
TRX867186,SC9901010001004,1,92300.0,,2024-08-23
TRX867187,SC9901010001004,1,77700.0,40000.0,2024-05-20
TRX867188,SC9901010001004,2,44300.0,,2024-09-10
TRX867189,SC9901010001004,2,30200.0,,2024-07-24
TRX867190,SC9901010001004,2,55700.0,17100.0,2024-03-31
TRX867191,SC9901010001004,2,49800.000000000015,32900.0,2024-04-26
TRX867192,SC9901010001004,3,88500.0,,2024-04-09
TRX867193,SC9901010001004,3,101500.0,50000.0,2024-03-03
TRX867194,SC9901010001004,4,72600.0,,2024-03-29
TRX867195,SC9901010001004,4,87400.0,87400.0,2024-01-08
TRX867196,SC9901010001004,5,34500.0,,2024-03-19
TRX867197,SC9901010001004,5,52500.0,,2024-08-14
TRX867198,SC9901010001004,5,53000.0,40000.0,2024-09-14
TRX867199,SC9901010001004,8,419600.0,,2024-09-11
TRX867200,SC9901010001004,8,330400.0,90000.0,2024-07-24
TRX867201,SC9901010001004,9,4100.0,,2024-04-11
TRX867202,SC9901010001004,9,3300.0,,2024-12-20
TRX867203,SC9901010001004,9,2600.0,8.673617379884035e-14,2024-03-05
TRX867204,SC9901010001004,9,-8.673617379884035e-14,-8.673617379884035e-14,2024-10-30
TRX867205,SC9901010001004,11,700.0000000000001,,2024-12-21
TRX867206,SC9901010001004,11,4800.0,,2024-10-25
TRX867207,SC9901010001004,11,4500.0,,2024-07-09
TRX867208,SC9901010001004,12,69900.0,,2024-06-29
TRX867209,SC9901010001004,12,35700.0,,2024-12-12
TRX867210,SC9901010001004,12,194400.0,30000.0,2024-04-29
TRX867211,SC9901010001004,14,4500.0,,2024-05-22
TRX867212,SC9901010001004,14,67700.0,,2024-06-25
TRX867213,SC9901010001004,14,37800.0,37800.0,2024-06-25
TRX867214,SC9901010001004,15,76600.0,,2024-01-29
TRX867215,SC9901010001004,15,99000.0,,2024-07-05
TRX867216,SC9901010001004,15,69600.0,65200.000000000015,2024-03-17
TRX867217,SC9901010001004,15,14799.999999999984,14799.999999999984,2024-07-28
TRX867218,SC9901010001004,16,6899.999999999999,,2024-04-07
TRX867219,SC9901010001004,16,3700.0,,2024-11-06
TRX867220,SC9901010001004,16,9400.0,,2024-04-29
TRX867221,SC9901010001004,17,21200.0,,2024-07-18
TRX867222,SC9901010001004,17,32400.000000000004,,2024-10-21
TRX867223,SC9901010001004,17,12000.0,12000.0,2024-08-19
TRX867224,SC9901010001004,17,4399.999999999991,4399.999999999991,2024-01-22
TRX867225,SC9901010001004,18,10600.0,,2024-12-06
TRX867226,SC9901010001004,18,19400.0,19400.0,2024-04-26
TRX867227,SC9901010001005,3,138900.0,,2024-07-16
TRX867228,SC9901010001005,3,151100.0,80000.0,2024-09-19
TRX867229,SC9901010001005,4,20000.0,,2024-10-30
TRX867230,SC9901010001005,4,120000.0,90000.0,2024-12-20
TRX867231,SC9901010001005,5,28600.0,,2024-12-30
TRX867232,SC9901010001005,5,28500.0,,2024-04-10
TRX867233,SC9901010001005,5,4200.0,4200.0,2024-10-28
TRX867234,SC9901010001005,5,38700.0,25800.0,2024-08-19
TRX867235,SC9901010001005,6,5800.0,,2024-05-01
TRX867236,SC9901010001005,6,14200.0,10000.0,2024-09-27
TRX867237,SC9901010001005,8,126199.99999999999,,2024-12-10
TRX867238,SC9901010001005,8,185200.0,,2024-08-28
TRX867239,SC9901010001005,8,258600.0,180000.0,2024-04-30
TRX867240,SC9901010001005,10,3200.0,,2024-03-12
TRX867241,SC9901010001005,10,2000.0,,2024-03-03
TRX867242,SC9901010001005,10,3100.0,,2024-01-18
TRX867243,SC9901010001005,10,1700.0000000000002,,2024-01-29
TRX867244,SC9901010001005,11,4900.0,,2024-04-23
TRX867245,SC9901010001005,11,4800.0,,2024-12-17
TRX867246,SC9901010001005,11,300.0,,2024-09-01
TRX867247,SC9901010001005,12,55900.0,,2024-02-24
TRX867248,SC9901010001005,12,108600.0,,2024-04-16
TRX867249,SC9901010001005,12,11900.0,11900.0,2024-05-09
TRX867250,SC9901010001005,12,103600.0,48100.00000000001,2024-11-27
TRX867251,SC9901010001005,13,3700.0,,2024-08-10
TRX867252,SC9901010001005,13,6300.0,,2024-01-30
TRX867253,SC9901010001005,14,68800.0,,2024-06-30
TRX867254,SC9901010001005,14,51200.0,51200.0,2024-10-20
TRX867255,SC9901010001005,15,106100.0,,2024-09-04
TRX867256,SC9901010001005,15,56300.0,,2024-02-09
TRX867257,SC9901010001005,15,34900.0,34900.0,2024-04-12
TRX867258,SC9901010001005,15,2700.000000000015,2700.000000000015,2024-12-06
TRX867259,SC9901010001005,16,2100.0,,2024-02-12
TRX867260,SC9901010001005,16,400.0,,2024-08-30
TRX867261,SC9901010001005,16,2000.0,,2024-08-29
TRX867262,SC9901010001005,16,5500.0,,2024-10-04
TRX867263,SC9901010001005,17,33200.0,,2024-03-20
TRX867264,SC9901010001005,17,22000.0,,2024-11-06
TRX867265,SC9901010001005,17,7800.0,7800.0,2024-05-18
TRX867266,SC9901010001005,17,17000.0,17000.0,2024-11-13
TRX867267,SC9901010001005,18,2400.0,,2024-08-07
TRX867268,SC9901010001005,18,9000.0,,2024-05-13
TRX867269,SC9901010001005,18,8600.0,8600.0,2024-01-12
TRX867270,SC9901010001006,1,68200.0,,2024-12-21
TRX867271,SC9901010001006,1,43000.0,,2024-12-03
TRX867272,SC9901010001006,1,88800.00000000001,80000.0,2024-02-23
TRX867273,SC9901010001006,2,139600.0,,2024-09-25
TRX867274,SC9901010001006,2,47200.0,,2024-10-30
TRX867275,SC9901010001006,2,163200.0,160000.0,2024-09-27
TRX867276,SC9901010001006,3,188900.0,,2024-01-04
TRX867277,SC9901010001006,3,181100.0,181100.0,2024-12-10
TRX867278,SC9901010001006,4,21100.0,,2024-10-06
TRX867279,SC9901010001006,4,78900.0,40000.0,2024-12-01
TRX867280,SC9901010001006,5,86300.00000000001,,2024-05-25
TRX867281,SC9901010001006,5,53700.0,53700.0,2024-10-20
TRX867282,SC9901010001006,8,179400.0,,2024-10-18
TRX867283,SC9901010001006,8,310600.0,190000.0,2024-07-13
TRX867284,SC9901010001006,10,4500.0,,2024-04-09
TRX867285,SC9901010001006,10,4700.0,,2024-03-17
TRX867286,SC9901010001006,10,800.000000000001,,2024-02-14
TRX867287,SC9901010001006,12,73400.0,,2024-07-15
TRX867288,SC9901010001006,12,155500.0,,2024-02-20
TRX867289,SC9901010001006,12,1100.0,1100.0,2024-03-16
TRX867290,SC9901010001006,14,51100.0,,2024-09-08
TRX867291,SC9901010001006,14,38900.0,38900.0,2024-07-04
TRX867292,SC9901010001006,15,55599.99999999999,,2024-12-10
TRX867293,SC9901010001006,15,107100.00000000001,,2024-10-02
TRX867294,SC9901010001006,15,34800.0,34800.0,2024-08-13
TRX867295,SC9901010001006,15,102500.00000000001,102500.00000000001,2024-08-04
TRX867296,SC9901010001006,16,2900.0,,2024-06-21
TRX867297,SC9901010001006,16,2800.0000000000005,,2024-08-18
TRX867298,SC9901010001006,16,100.0,,2024-06-12
TRX867299,SC9901010001006,16,4200.0,,2024-01-07
TRX867300,SC9901010001006,17,35300.0,,2024-03-25
TRX867301,SC9901010001006,17,25500.0,,2024-05-07
TRX867302,SC9901010001006,17,19200.0,19200.0,2024-07-24
TRX867303,SC9901010001006,18,9100.0,,2024-06-05
TRX867304,SC9901010001006,18,10900.0,10000.0,2024-05-24
TRX867305,SC9901010001007,1,69800.0,,2024-02-07
TRX867306,SC9901010001007,1,2400.0,,2024-03-26
TRX867307,SC9901010001007,1,77700.0,49900.00000000002,2024-05-09
TRX867308,SC9901010001007,1,80099.99999999999,80099.99999999999,2024-07-16
TRX867309,SC9901010001007,2,69400.0,,2024-02-07
TRX867310,SC9901010001007,2,91700.0,,2024-02-17
TRX867311,SC9901010001007,2,3500.0,3500.0,2024-08-19
TRX867312,SC9901010001007,2,65399.999999999985,65399.999999999985,2024-08-23
TRX867313,SC9901010001007,3,78500.0,,2024-01-19
TRX867314,SC9901010001007,3,103600.0,,2024-10-29
TRX867315,SC9901010001007,3,88400.0,70500.00000000001,2024-09-07
TRX867316,SC9901010001007,3,9499.99999999998,9499.99999999998,2024-06-16
TRX867317,SC9901010001007,4,57900.0,,2024-02-17
TRX867318,SC9901010001007,4,102100.00000000001,60000.0,2024-01-31
TRX867319,SC9901010001007,5,40500.0,,2024-04-30
TRX867320,SC9901010001007,5,18400.0,,2024-01-01
TRX867321,SC9901010001007,5,61100.0,20000.0,2024-07-19
TRX867322,SC9901010001007,6,16100.000000000002,,2024-10-03
TRX867323,SC9901010001007,6,13899.999999999998,10000.0,2024-12-30
TRX867324,SC9901010001007,7,6500.0,,2024-12-02
TRX867325,SC9901010001007,7,3500.0,,2024-11-25
TRX867326,SC9901010001007,8,125100.0,,2024-06-26
TRX867327,SC9901010001007,8,544900.0,140000.0,2024-02-04
TRX867328,SC9901010001007,10,7100.0,,2024-04-13
TRX867329,SC9901010001007,10,500.0,,2024-03-13
TRX867330,SC9901010001007,10,4900.0,,2024-09-09
TRX867331,SC9901010001007,10,7500.0,,2024-09-15
TRX867332,SC9901010001007,12,164899.99999999997,,2024-10-08
TRX867333,SC9901010001007,12,45100.0,45100.0,2024-12-23
TRX867334,SC9901010001007,14,18600.0,,2024-03-09
TRX867335,SC9901010001007,14,34800.0,,2024-10-05
TRX867336,SC9901010001007,14,26600.0,26600.0,2024-05-10
TRX867337,SC9901010001007,15,30700.0,,2024-03-13
TRX867338,SC9901010001007,15,20600.0,,2024-07-06
TRX867339,SC9901010001007,15,15200.0,13799.999999999998,2024-04-22
TRX867340,SC9901010001007,15,93500.0,16200.000000000002,2024-10-14
TRX867341,SC9901010001007,16,1400.0000000000002,,2024-02-13
TRX867342,SC9901010001007,16,8500.0,,2024-12-13
TRX867343,SC9901010001007,16,10600.0,,2024-05-22
TRX867344,SC9901010001007,16,9500.000000000002,,2024-05-14
TRX867345,SC9901010001007,17,19000.0,,2024-05-03
TRX867346,SC9901010001007,17,11000.0,11000.0,2024-02-22
TRX867347,SC9901010001007,18,12100.0,,2024-03-22
TRX867348,SC9901010001007,18,11200.000000000002,,2024-06-27
TRX867349,SC9901010001007,18,400.0,,2024-02-21
TRX867350,SC9901010001007,18,6300.0,,2024-11-09
TRX867351,SC9901010001008,1,113900.0,,2024-07-31
TRX867352,SC9901010001008,1,36100.0,36100.0,2024-08-03
TRX867353,SC9901010001008,2,42300.00000000001,,2024-03-02
TRX867354,SC9901010001008,2,117200.0,,2024-01-02
TRX867355,SC9901010001008,2,70500.0,70500.0,2024-12-20
TRX867356,SC9901010001008,3,93900.0,,2024-06-21
TRX867357,SC9901010001008,3,86600.0,,2024-04-24
TRX867358,SC9901010001008,3,49500.0,49500.0,2024-09-12
TRX867359,SC9901010001008,4,39200.0,,2024-01-20
TRX867360,SC9901010001008,4,30099.999999999996,,2024-02-23
TRX867361,SC9901010001008,4,17700.0,17700.0,2024-03-20
TRX867362,SC9901010001008,4,23000.0,23000.0,2024-09-22
TRX867363,SC9901010001008,5,44200.0,,2024-11-12
TRX867364,SC9901010001008,5,56800.0,,2024-02-04
TRX867365,SC9901010001008,5,49000.0,30000.0,2024-05-27
TRX867366,SC9901010001008,6,10500.0,,2024-09-21
TRX867367,SC9901010001008,6,13700.000000000002,,2024-07-30
TRX867368,SC9901010001008,6,12000.0,12000.0,2024-04-02
TRX867369,SC9901010001008,6,13799.999999999998,8000.0,2024-10-31
TRX867370,SC9901010001008,8,211100.0,,2024-06-02
TRX867371,SC9901010001008,8,123900.0,,2024-10-15
TRX867372,SC9901010001008,8,291900.0,28500.0,2024-09-16
TRX867373,SC9901010001008,8,153100.0000000001,111500.0,2024-06-23
TRX867374,SC9901010001008,10,8300.0,,2024-11-20
TRX867375,SC9901010001008,10,4500.0,,2024-04-29
TRX867376,SC9901010001008,10,7200.0,,2024-05-13
TRX867377,SC9901010001008,12,129800.0,,2024-08-07
TRX867378,SC9901010001008,12,22100.0,,2024-09-21
TRX867379,SC9901010001008,12,88099.99999999999,30000.0,2024-06-27
TRX867380,SC9901010001008,13,4500.0,,2024-07-11
TRX867381,SC9901010001008,13,4600.0,,2024-11-26
TRX867382,SC9901010001008,13,900.0,,2024-08-06
TRX867383,SC9901010001008,14,73000.0,,2024-08-11
TRX867384,SC9901010001008,14,32700.0,,2024-03-07
TRX867385,SC9901010001008,14,24100.0,24100.0,2024-01-22
TRX867386,SC9901010001008,14,10200.000000000002,10200.000000000002,2024-03-16
TRX867387,SC9901010001008,15,800.0,,2024-04-30
TRX867388,SC9901010001008,15,97300.0,,2024-04-28
TRX867389,SC9901010001008,15,71900.0,40000.0,2024-08-17
TRX867390,SC9901010001008,16,8800.0,,2024-05-23
TRX867391,SC9901010001008,16,21200.0,,2024-06-19
TRX867392,SC9901010001008,17,3200.0,,2024-12-06
TRX867393,SC9901010001008,17,6800.000000000001,,2024-08-03
TRX867394,SC9902010001001,1,51700.0,,2024-04-23
TRX867395,SC9902010001001,1,79900.0,,2024-01-27
TRX867396,SC9902010001001,1,39700.0,200.0,2024-01-24
TRX867397,SC9902010001001,1,58700.0,9800.0,2024-06-01
TRX867398,SC9902010001001,2,326599.99999999994,,2024-07-30
TRX867399,SC9902010001001,2,95600.0,,2024-11-11
TRX867400,SC9902010001001,2,165799.99999999997,107999.99999999996,2024-09-21
TRX867401,SC9902010001001,2,12000.000000000051,12000.000000000051,2024-01-01
TRX867402,SC9902010001001,3,97400.0,,2024-06-30
TRX867403,SC9902010001001,3,342600.0,120000.0,2024-05-16
TRX867404,SC9902010001001,4,38700.0,,2024-09-09
TRX867405,SC9902010001001,4,58300.0,,2024-04-26
TRX867406,SC9902010001001,4,3000.0,3000.0,2024-01-24
TRX867407,SC9902010001001,5,46400.0,,2024-09-20
TRX867408,SC9902010001001,5,193600.0,10000.0,2024-12-06
TRX867409,SC9902010001001,6,15300.0,,2024-09-28
TRX867410,SC9902010001001,6,8600.0,,2024-08-13
TRX867411,SC9902010001001,6,2000.0,2000.0,2024-08-27
TRX867412,SC9902010001001,6,4099.9999999999945,4099.9999999999945,2024-05-19
TRX867413,SC9902010001001,7,8400.0,,2024-04-20
TRX867414,SC9902010001001,7,7400.0,,2024-08-23
TRX867415,SC9902010001001,7,3500.0,,2024-08-16
TRX867416,SC9902010001001,7,700.0000000000001,,2024-09-30
TRX867417,SC9902010001001,8,101700.0,,2024-08-12
TRX867418,SC9902010001001,8,31200.0,,2024-04-16
TRX867419,SC9902010001001,8,7100.0,7100.0,2024-08-30
TRX867420,SC9902010001001,10,2800.0000000000005,,2024-01-30
TRX867421,SC9902010001001,10,29000.0,,2024-06-06
TRX867422,SC9902010001001,10,31300.0,,2024-12-20
TRX867423,SC9902010001001,10,6899.999999999999,,2024-10-17
TRX867424,SC9902010001001,12,77800.0,,2024-05-20
TRX867425,SC9902010001001,12,92200.0,,2024-06-18
TRX867426,SC9902010001001,13,7000.0,,2024-10-05
TRX867427,SC9902010001001,13,4600.0,,2024-04-24
TRX867428,SC9902010001001,13,800.0,,2024-03-08
TRX867429,SC9902010001001,13,7600.0,,2024-09-06
TRX867430,SC9902010001001,14,76300.0,,2024-03-26
TRX867431,SC9902010001001,14,23700.0,20000.0,2024-12-19
TRX867432,SC9902010001001,15,17000.0,,2024-05-04
TRX867433,SC9902010001001,15,35700.0,,2024-11-24
TRX867434,SC9902010001001,15,60900.0,11399.999999999998,2024-03-08
TRX867435,SC9902010001001,15,26400.0,8600.0,2024-06-18
TRX867436,SC9902010001001,16,1500.0,,2024-08-06
TRX867437,SC9902010001001,16,8500.0,,2024-04-28
TRX867438,SC9902010001001,17,10600.0,,2024-10-31
TRX867439,SC9902010001001,17,31300.0,,2024-01-08
TRX867440,SC9902010001001,17,11299.999999999998,7900.0,2024-07-26
TRX867441,SC9902010001001,17,26800.0,2100.0,2024-11-18
TRX867442,SC9902010001001,18,3500.0,,2024-05-06
TRX867443,SC9902010001001,18,2600.0,,2024-08-04
TRX867444,SC9902010001001,18,3900.0,,2024-11-30
TRX867445,SC9902010001002,1,29700.000000000004,,2024-05-04
TRX867446,SC9902010001002,1,38700.0,,2024-10-14
TRX867447,SC9902010001002,1,40000.0,28400.0,2024-05-08
TRX867448,SC9902010001002,1,1600.0,1600.0,2024-03-14
TRX867449,SC9902010001002,2,42100.0,,2024-11-03
TRX867450,SC9902010001002,2,290100.0,,2024-09-30
TRX867451,SC9902010001002,2,307800.0,250000.0,2024-12-29
TRX867452,SC9902010001002,3,231400.0,,2024-03-22
TRX867453,SC9902010001002,3,148600.0,148600.0,2024-02-23
TRX867454,SC9902010001002,4,45199.99999999999,,2024-05-28
TRX867455,SC9902010001002,4,19700.0,,2024-04-27
TRX867456,SC9902010001002,4,85100.00000000001,60000.0,2024-01-10
TRX867457,SC9902010001002,5,10000.0,,2024-11-08
TRX867458,SC9902010001002,5,30000.0,,2024-01-19
TRX867459,SC9902010001002,8,46700.0,,2024-08-28
TRX867460,SC9902010001002,8,93300.0,10000.0,2024-04-19
TRX867461,SC9902010001002,9,5699.999999999999,,2024-12-10
TRX867462,SC9902010001002,9,5200.0,,2024-08-11
