id,user_id,product_id,gross_amount,discounts,transaction_date
TRX413148,SC6501102001002,1,13000.0,13000.0,2024-07-21
TRX413149,SC6501102001002,1,9599.999999999996,9599.999999999996,2024-10-12
TRX413150,SC6501102001002,2,123300.0,,2024-10-05
TRX413151,SC6501102001002,2,286700.0,10000.0,2024-09-05
TRX413152,SC6501102001002,3,85600.0,,2024-04-03
TRX413153,SC6501102001002,3,33800.0,,2024-04-18
TRX413154,SC6501102001002,3,30400.0,6800.000000000001,2024-02-09
TRX413155,SC6501102001002,3,80200.00000000001,13200.0,2024-02-11
TRX413156,SC6501102001002,4,30600.0,,2024-12-27
TRX413157,SC6501102001002,4,55400.0,,2024-12-19
TRX413158,SC6501102001002,4,74000.0,10000.0,2024-12-19
TRX413159,SC6501102001002,5,76900.0,,2024-08-17
TRX413160,SC6501102001002,5,123100.0,20000.0,2024-08-16
TRX413161,SC6501102001002,6,2100.0,,2024-01-09
TRX413162,SC6501102001002,6,2900.0,,2024-05-13
TRX413163,SC6501102001002,6,1500.0,,2024-05-09
TRX413164,SC6501102001002,6,3500.0,,2024-01-29
TRX413165,SC6501102001002,7,8500.0,,2024-11-13
TRX413166,SC6501102001002,7,1500.0,,2024-03-25
TRX413167,SC6501102001002,8,14000.0,,2024-10-26
TRX413168,SC6501102001002,8,2400.0,,2024-09-26
TRX413169,SC6501102001002,8,13300.0,3500.0,2024-02-15
TRX413170,SC6501102001002,8,30299.999999999996,16500.0,2024-11-26
TRX413171,SC6501102001002,10,19900.0,,2024-03-13
TRX413172,SC6501102001002,10,17800.0,,2024-12-22
TRX413173,SC6501102001002,10,15000.0,,2024-03-02
TRX413174,SC6501102001002,10,7300.0,,2024-05-23
TRX413175,SC6501102001002,12,35800.0,,2024-09-23
TRX413176,SC6501102001002,12,44700.0,,2024-12-15
TRX413177,SC6501102001002,12,29499.999999999985,,2024-01-21
TRX413178,SC6501102001002,13,4100.0,,2024-12-28
TRX413179,SC6501102001002,13,8400.0,,2024-03-20
TRX413180,SC6501102001002,13,12000.0,,2024-03-22
TRX413181,SC6501102001002,13,15500.0,,2024-06-15
TRX413182,SC6501102001002,14,221800.0,,2024-10-18
TRX413183,SC6501102001002,14,179200.00000000003,,2024-04-11
TRX413184,SC6501102001002,14,119000.0,,2024-12-17
TRX413185,SC6501102001002,15,2300.0,,2024-06-04
TRX413186,SC6501102001002,15,9000.0,,2024-01-26
TRX413187,SC6501102001002,15,7700.0,,2024-03-29
TRX413188,SC6501102001002,15,11000.0,,2024-02-02
TRX413189,SC6501102001002,17,54400.00000000001,,2024-06-25
TRX413190,SC6501102001002,17,75600.0,75600.0,2024-12-19
TRX413191,SC6501102001003,2,92700.0,,2024-09-10
TRX413192,SC6501102001003,2,226500.0,,2024-07-14
TRX413193,SC6501102001003,2,240799.99999999997,20000.0,2024-08-15
TRX413194,SC6501102001003,3,32000.0,,2024-08-22
TRX413195,SC6501102001003,3,68000.0,20000.0,2024-01-21
TRX413196,SC6501102001003,4,30299.999999999996,,2024-01-22
TRX413197,SC6501102001003,4,35700.0,,2024-02-04
TRX413198,SC6501102001003,4,34000.0,10000.0,2024-05-21
TRX413199,SC6501102001003,5,10200.0,,2024-03-05
TRX413200,SC6501102001003,5,100300.0,,2024-07-21
TRX413201,SC6501102001003,5,119500.0,40000.0,2024-01-15
TRX413202,SC6501102001003,6,3900.0,,2024-09-08
TRX413203,SC6501102001003,6,500.0,,2024-11-04
TRX413204,SC6501102001003,6,4800.0,,2024-09-17
TRX413205,SC6501102001003,6,800.000000000001,,2024-02-28
TRX413206,SC6501102001003,8,5200.0,,2024-08-04
TRX413207,SC6501102001003,8,16900.0,,2024-10-06
TRX413208,SC6501102001003,8,17300.0,17300.0,2024-03-03
TRX413209,SC6501102001003,8,600.000000000002,600.000000000002,2024-10-31
TRX413210,SC6501102001003,10,5600.000000000001,,2024-02-15
TRX413211,SC6501102001003,10,3200.0,,2024-05-11
TRX413212,SC6501102001003,10,10700.0,,2024-10-07
TRX413213,SC6501102001003,10,500.0,,2024-01-22
TRX413214,SC6501102001003,11,4800.0,,2024-05-19
TRX413215,SC6501102001003,11,300.0,,2024-02-27
TRX413216,SC6501102001003,11,4900.0,,2024-05-30
TRX413217,SC6501102001003,12,16400.0,,2024-06-08
TRX413218,SC6501102001003,12,16299.999999999998,,2024-07-13
TRX413219,SC6501102001003,12,7300.000000000005,7300.000000000005,2024-01-25
TRX413220,SC6501102001003,14,234800.0,,2024-12-05
TRX413221,SC6501102001003,14,288900.0,,2024-10-04
TRX413222,SC6501102001003,14,116299.99999999996,20000.0,2024-12-02
TRX413223,SC6501102001003,18,5900.0,,2024-01-11
TRX413224,SC6501102001003,18,4100.0,,2024-07-29
TRX413225,SC6501102001005,2,128000.0,,2024-05-31
TRX413226,SC6501102001005,2,202000.0,10000.0,2024-01-16
TRX413227,SC6501102001005,3,61300.0,,2024-02-07
TRX413228,SC6501102001005,3,171200.0,,2024-04-04
TRX413229,SC6501102001005,3,107700.0,30800.0,2024-11-09
TRX413230,SC6501102001005,3,89800.0,19200.0,2024-12-20
TRX413231,SC6501102001005,4,67300.0,,2024-06-01
TRX413232,SC6501102001005,4,92700.0,10000.0,2024-03-30
TRX413233,SC6501102001005,6,6899.999999999999,,2024-08-28
TRX413234,SC6501102001005,6,3100.0,,2024-11-19
TRX413235,SC6501102001005,7,2700.0,,2024-11-19
TRX413236,SC6501102001005,7,15400.0,,2024-02-11
TRX413237,SC6501102001005,7,21900.0,10000.0,2024-07-27
TRX413238,SC6501102001005,8,3200.0,,2024-12-25
TRX413239,SC6501102001005,8,4300.0,,2024-01-21
TRX413240,SC6501102001005,8,2500.0,,2024-01-10
TRX413241,SC6501102001005,10,6800.000000000001,,2024-09-06
TRX413242,SC6501102001005,10,600.0,,2024-09-22
TRX413243,SC6501102001005,10,2600.0,,2024-09-06
TRX413244,SC6501102001005,11,1500.0,,2024-09-16
TRX413245,SC6501102001005,11,8500.0,,2024-09-29
TRX413246,SC6501102001006,1,20800.0,,2024-11-15
TRX413247,SC6501102001006,1,19200.0,10000.0,2024-03-06
TRX413248,SC6501102001006,2,106700.0,,2024-08-11
TRX413249,SC6501102001006,2,102600.0,,2024-07-08
TRX413250,SC6501102001006,2,90700.0,10000.0,2024-04-20
TRX413251,SC6501102001006,3,127100.00000000001,,2024-09-27
TRX413252,SC6501102001006,3,33200.0,,2024-06-08
TRX413253,SC6501102001006,3,29699.999999999978,20000.0,2024-05-18
TRX413254,SC6501102001006,4,68800.0,,2024-12-25
TRX413255,SC6501102001006,4,20000.0,,2024-12-22
TRX413256,SC6501102001006,4,151100.0,22900.0,2024-10-14
TRX413257,SC6501102001006,4,60100.0,17100.0,2024-10-27
TRX413258,SC6501102001006,5,3500.0,,2024-01-29
TRX413259,SC6501102001006,5,95100.0,,2024-08-21
TRX413260,SC6501102001006,5,101400.0,30000.0,2024-11-12
TRX413261,SC6501102001006,6,9600.0,,2024-03-01
TRX413262,SC6501102001006,6,3800.0,,2024-04-08
TRX413263,SC6501102001006,6,10600.0,5100.0,2024-08-22
TRX413264,SC6501102001006,6,16000.0,4900.0,2024-03-14
TRX413265,SC6501102001006,7,76700.0,,2024-08-02
TRX413266,SC6501102001006,7,1100.0,,2024-09-22
TRX413267,SC6501102001006,7,2200.0,,2024-06-07
TRX413268,SC6501102001006,8,19300.0,,2024-09-17
TRX413269,SC6501102001006,8,3000.0,,2024-12-13
TRX413270,SC6501102001006,8,7700.0,3900.0,2024-06-25
TRX413271,SC6501102001006,8,10000.0,6100.0,2024-10-26
TRX413272,SC6501102001006,10,17200.0,,2024-04-13
TRX413273,SC6501102001006,10,22799.999999999996,,2024-05-26
TRX413274,SC6501102001006,11,700.0000000000001,,2024-10-14
TRX413275,SC6501102001006,11,3600.0,,2024-05-28
TRX413276,SC6501102001006,11,4300.0,,2024-06-21
TRX413277,SC6501102001006,11,1400.0000000000002,,2024-10-26
TRX413278,SC6501102001006,12,67000.0,,2024-02-05
TRX413279,SC6501102001006,12,23000.0,23000.0,2024-09-12
TRX413280,SC6501102001006,14,233900.0,,2024-06-19
TRX413281,SC6501102001006,14,266100.0,10000.0,2024-12-23
TRX413282,SC6501102001006,15,6300.0,,2024-01-26
TRX413283,SC6501102001006,15,8500.0,,2024-09-18
TRX413284,SC6501102001006,15,5200.0,5200.0,2024-01-15
TRX413285,SC6501102001006,17,4600.0,,2024-02-20
TRX413286,SC6501102001006,17,15400.0,,2024-04-14
TRX413287,SC6501102001006,17,9100.0,9100.0,2024-04-19
TRX413288,SC6501102001006,17,900.0,900.0,2024-07-23
TRX413289,SC6501102001007,1,12100.0,,2024-04-30
TRX413290,SC6501102001007,1,7900.0,,2024-10-20
TRX413291,SC6501102001007,2,280300.0,,2024-08-18
TRX413292,SC6501102001007,2,88400.0,,2024-01-20
TRX413293,SC6501102001007,2,400800.0,23500.0,2024-08-24
TRX413294,SC6501102001007,2,70499.99999999994,6500.0,2024-08-24
TRX413295,SC6501102001007,3,103200.0,,2024-01-08
TRX413296,SC6501102001007,3,146800.0,40000.0,2024-01-22
TRX413297,SC6501102001007,4,61100.0,,2024-05-18
TRX413298,SC6501102001007,4,56000.0,,2024-03-19
TRX413299,SC6501102001007,4,14200.0,14200.0,2024-04-12
TRX413300,SC6501102001007,4,68700.0,45800.0,2024-03-05
TRX413301,SC6501102001007,5,123699.99999999999,,2024-02-01
TRX413302,SC6501102001007,5,96300.00000000001,,2024-07-25
TRX413303,SC6501102001007,6,9500.0,,2024-03-02
TRX413304,SC6501102001007,6,10500.0,,2024-12-26
TRX413305,SC6501102001007,7,10500.0,,2024-03-11
TRX413306,SC6501102001007,7,20800.0,,2024-03-04
TRX413307,SC6501102001007,7,42300.00000000001,,2024-03-17
TRX413308,SC6501102001007,7,6400.0,,2024-10-26
TRX413309,SC6501102001007,8,9400.0,,2024-11-08
TRX413310,SC6501102001007,8,600.0,,2024-07-30
TRX413311,SC6501102001007,11,4500.0,,2024-06-05
TRX413312,SC6501102001007,11,3200.0,,2024-12-07
TRX413313,SC6501102001007,11,2300.0,,2024-03-12
TRX413314,SC6501102001007,12,57600.0,,2024-07-04
TRX413315,SC6501102001007,12,19900.0,,2024-04-24
TRX413316,SC6501102001007,12,9100.0,9100.0,2024-06-03
TRX413317,SC6501102001007,12,63400.0,20900.0,2024-08-14
TRX413318,SC6501102001007,13,30299.999999999996,,2024-11-19
TRX413319,SC6501102001007,13,6000.0,,2024-06-11
TRX413320,SC6501102001007,13,200.0,200.0,2024-01-15
TRX413321,SC6501102001007,13,23500.0,23500.0,2024-12-11
TRX413322,SC6501102001007,14,267100.0,,2024-02-05
TRX413323,SC6501102001007,14,42900.0,20000.0,2024-07-21
TRX413324,SC6501102001007,17,9500.0,,2024-09-22
TRX413325,SC6501102001007,17,39500.0,,2024-01-30
TRX413326,SC6501102001007,17,21000.0,20000.0,2024-11-03
TRX413327,SC6501102001008,1,42900.0,,2024-06-11
TRX413328,SC6501102001008,1,27100.0,20000.0,2024-07-05
TRX413329,SC6501102001008,2,89300.0,,2024-05-16
TRX413330,SC6501102001008,2,92700.0,,2024-05-07
TRX413331,SC6501102001008,2,108000.0,20000.0,2024-05-02
TRX413332,SC6501102001008,3,85700.0,,2024-08-10
TRX413333,SC6501102001008,3,144300.0,50000.0,2024-09-27
TRX413334,SC6501102001008,4,88400.0,,2024-06-21
TRX413335,SC6501102001008,4,151600.0,40000.0,2024-01-27
TRX413336,SC6501102001008,5,15400.0,,2024-03-23
TRX413337,SC6501102001008,5,5200.0,,2024-11-12
TRX413338,SC6501102001008,5,4400.0,1700.0000000000002,2024-12-10
TRX413339,SC6501102001008,5,25000.0,8300.0,2024-07-07
TRX413340,SC6501102001008,7,53700.0,,2024-08-17
TRX413341,SC6501102001008,7,16299.999999999998,10000.0,2024-02-14
TRX413342,SC6501102001008,8,5200.0,,2024-06-26
TRX413343,SC6501102001008,8,8800.0,,2024-03-17
TRX413344,SC6501102001008,8,6000.0,6000.0,2024-04-02
TRX413345,SC6501102001008,10,6600.0,,2024-03-20
TRX413346,SC6501102001008,10,5800.0,,2024-03-07
TRX413347,SC6501102001008,10,7600.0,,2024-03-20
TRX413348,SC6501102001008,12,50500.0,,2024-04-17
TRX413349,SC6501102001008,12,68900.0,,2024-03-18
TRX413350,SC6501102001008,12,600.0,600.0,2024-08-27
TRX413351,SC6501102001008,14,16700.0,,2024-11-21
TRX413352,SC6501102001008,14,125500.0,,2024-12-11
TRX413353,SC6501102001008,14,147800.0,20000.0,2024-09-28
TRX413354,SC6501102001008,15,9100.0,,2024-09-03
TRX413355,SC6501102001008,15,10600.0,,2024-03-27
TRX413356,SC6501102001008,15,299.999999999997,,2024-06-24
TRX413357,SC6501102001008,16,11500.0,,2024-10-07
TRX413358,SC6501102001008,16,6600.0,,2024-06-16
TRX413359,SC6501102001008,16,6300.0,6300.0,2024-02-15
TRX413360,SC6501102001008,16,15600.0,13700.000000000002,2024-02-26
TRX413361,SC6501102001010,1,8700.0,,2024-07-04
TRX413362,SC6501102001010,1,11700.0,,2024-02-22
TRX413363,SC6501102001010,1,6700.0,6700.0,2024-05-26
TRX413364,SC6501102001010,1,12900.0,12900.0,2024-09-09
TRX413365,SC6501102001010,2,245500.0,,2024-02-07
TRX413366,SC6501102001010,2,40400.0,,2024-12-18
TRX413367,SC6501102001010,2,34100.0,20000.0,2024-09-21
TRX413368,SC6501102001010,3,20099.999999999996,,2024-11-22
TRX413369,SC6501102001010,3,16299.999999999998,,2024-09-14
TRX413370,SC6501102001010,3,25099.999999999996,8200.0,2024-09-28
TRX413371,SC6501102001010,3,8500.00000000001,1800.0,2024-01-08
TRX413372,SC6501102001010,4,18400.0,,2024-02-19
TRX413373,SC6501102001010,4,134100.0,,2024-06-18
TRX413374,SC6501102001010,4,2600.0,2600.0,2024-12-27
TRX413375,SC6501102001010,4,234899.99999999997,27400.000000000004,2024-06-29
TRX413376,SC6501102001010,5,81300.00000000001,,2024-04-12
TRX413377,SC6501102001010,5,58700.0,20000.0,2024-09-05
TRX413378,SC6501102001010,7,87100.00000000001,,2024-01-07
TRX413379,SC6501102001010,7,46600.0,,2024-09-03
TRX413380,SC6501102001010,7,36300.0,10000.0,2024-09-29
TRX413381,SC6501102001010,8,16600.0,,2024-04-22
TRX413382,SC6501102001010,8,15700.0,,2024-03-20
TRX413383,SC6501102001010,8,14600.0,,2024-02-21
TRX413384,SC6501102001010,8,13100.0,,2024-10-22
TRX413385,SC6501102001010,9,8100.000000000001,,2024-04-09
TRX413386,SC6501102001010,9,10500.0,,2024-01-23
TRX413387,SC6501102001010,9,5500.0,,2024-02-24
TRX413388,SC6501102001010,9,5900.0,,2024-11-11
TRX413389,SC6501102001010,10,2600.0,,2024-05-15
TRX413390,SC6501102001010,10,27400.000000000004,20000.0,2024-03-15
TRX413391,SC6501102001010,11,6200.0,,2024-10-22
TRX413392,SC6501102001010,11,9500.0,,2024-03-07
TRX413393,SC6501102001010,11,6300.0,,2024-12-17
TRX413394,SC6501102001010,11,8000.000000000003,,2024-01-05
TRX413395,SC6501102001010,12,45700.0,,2024-08-14
TRX413396,SC6501102001010,12,12800.0,,2024-09-10
TRX413397,SC6501102001010,12,51500.0,10000.0,2024-09-15
TRX413398,SC6501102001010,14,100399.99999999999,,2024-05-10
TRX413399,SC6501102001010,14,102300.0,,2024-04-03
TRX413400,SC6501102001010,14,562600.0,7900.0,2024-02-02
TRX413401,SC6501102001010,14,104700.0,42100.0,2024-04-10
TRX413402,SC6501102001010,15,5900.0,,2024-08-25
TRX413403,SC6501102001010,15,3300.0,,2024-06-16
TRX413404,SC6501102001010,15,7600.0,,2024-12-08
TRX413405,SC6501102001010,15,3200.0,,2024-09-07
TRX413406,SC6501102001010,16,6200.0,,2024-07-29
TRX413407,SC6501102001010,16,13799.999999999998,,2024-09-08
TRX413408,SC6501102001010,17,13700.000000000002,,2024-12-30
TRX413409,SC6501102001010,17,200.0,,2024-12-16
TRX413410,SC6501102001010,17,11600.0,,2024-12-28
TRX413411,SC6501102001010,17,14500.0,,2024-10-10
TRX413412,SC6501102001011,1,23000.0,,2024-06-04
TRX413413,SC6501102001011,1,27000.0,20000.0,2024-07-25
TRX413414,SC6501102001011,2,21500.0,,2024-10-08
TRX413415,SC6501102001011,2,114200.0,,2024-10-07
TRX413416,SC6501102001011,2,254300.0,30000.0,2024-04-27
TRX413417,SC6501102001011,3,100600.0,,2024-01-17
TRX413418,SC6501102001011,3,65100.0,,2024-06-24
TRX413419,SC6501102001011,3,74299.99999999999,20000.0,2024-02-15
TRX413420,SC6501102001011,4,83100.0,,2024-01-23
TRX413421,SC6501102001011,4,77000.0,,2024-07-13
TRX413422,SC6501102001011,4,109900.0,40000.0,2024-11-29
TRX413423,SC6501102001011,5,7300.0,,2024-07-06
TRX413424,SC6501102001011,5,108300.0,,2024-07-16
TRX413425,SC6501102001011,5,109500.0,9700.0,2024-07-04
TRX413426,SC6501102001011,5,14900.000000000035,10300.0,2024-12-18
TRX413427,SC6501102001011,7,28600.0,,2024-12-21
TRX413428,SC6501102001011,7,8600.0,,2024-11-05
TRX413429,SC6501102001011,7,16000.0,5900.0,2024-11-13
TRX413430,SC6501102001011,7,16799.999999999996,4100.0,2024-10-14
TRX413431,SC6501102001011,8,37500.0,,2024-04-13
TRX413432,SC6501102001011,8,32500.0,20000.0,2024-10-13
TRX413433,SC6501102001011,10,200.0,,2024-01-30
TRX413434,SC6501102001011,10,9800.0,,2024-01-21
TRX413435,SC6501102001011,12,64500.0,,2024-11-05
TRX413436,SC6501102001011,12,16900.0,,2024-10-23
TRX413437,SC6501102001011,12,19800.0,8100.000000000001,2024-11-03
TRX413438,SC6501102001011,12,58799.99999999998,1900.0,2024-10-03
TRX413439,SC6501102001011,13,3900.0,,2024-06-10
TRX413440,SC6501102001011,13,6600.0,,2024-09-13
TRX413441,SC6501102001011,13,6800.000000000001,,2024-10-13
TRX413442,SC6501102001011,13,2700.0,,2024-02-21
TRX413443,SC6501102001011,14,90900.0,,2024-11-30
TRX413444,SC6501102001011,14,93900.0,,2024-01-24
TRX413445,SC6501102001011,14,195200.0,10000.0,2024-03-17
TRX413446,SC6501102001011,16,3300.0,,2024-05-21
TRX413447,SC6501102001011,16,800.0,,2024-05-10
TRX413448,SC6501102001011,16,3500.0,,2024-04-17
TRX413449,SC6501102001011,16,2400.0,,2024-05-12
TRX413450,SC6501102001011,17,1300.0,,2024-12-26
TRX413451,SC6501102001011,17,15900.0,,2024-08-26
TRX413452,SC6501102001011,17,22799.999999999996,20000.0,2024-12-09
TRX413453,SC6501102001012,1,4500.0,,2024-11-19
TRX413454,SC6501102001012,1,14100.0,,2024-09-25
TRX413455,SC6501102001012,1,11399.999999999998,10000.0,2024-01-19
TRX413456,SC6501102001012,2,308600.0,,2024-04-22
TRX413457,SC6501102001012,2,211400.0,90000.0,2024-02-11
TRX413458,SC6501102001012,3,32800.0,,2024-12-06
TRX413459,SC6501102001012,3,42300.00000000001,,2024-09-20
TRX413460,SC6501102001012,3,166900.0,34100.0,2024-04-13
TRX413461,SC6501102001012,3,37999.99999999999,15900.0,2024-11-23
TRX413462,SC6501102001012,4,63300.0,,2024-01-28
TRX413463,SC6501102001012,4,6000.0,,2024-11-20
TRX413464,SC6501102001012,4,50700.0,10000.0,2024-04-01
TRX413465,SC6501102001012,5,4400.0,,2024-11-27
TRX413466,SC6501102001012,5,96800.0,,2024-11-02
TRX413467,SC6501102001012,5,78800.0,50000.0,2024-11-23
TRX413468,SC6501102001012,7,52600.0,,2024-05-01
TRX413469,SC6501102001012,7,7700.0,,2024-04-16
TRX413470,SC6501102001012,7,19700.000000000007,10000.0,2024-04-29
TRX413471,SC6501102001012,8,11500.0,,2024-10-21
TRX413472,SC6501102001012,8,8500.0,,2024-10-19
TRX413473,SC6501102001012,10,12500.0,,2024-05-28
TRX413474,SC6501102001012,10,7500.0,,2024-11-10
TRX413475,SC6501102001012,11,14400.0,,2024-09-30
TRX413476,SC6501102001012,11,25600.0,,2024-06-07
TRX413477,SC6501102001012,12,54700.0,,2024-09-11
TRX413478,SC6501102001012,12,51200.0,,2024-02-01
TRX413479,SC6501102001012,12,56800.0,40300.0,2024-06-04
TRX413480,SC6501102001012,12,37300.0,29700.000000000004,2024-04-21
TRX413481,SC6501102001012,14,93699.99999999999,,2024-06-27
TRX413482,SC6501102001012,14,21600.0,,2024-08-11
TRX413483,SC6501102001012,14,102000.0,,2024-08-03
TRX413484,SC6501102001012,14,252700.0,,2024-06-25
TRX413485,SC6501102001012,17,28100.0,,2024-04-27
TRX413486,SC6501102001012,17,18600.0,,2024-09-24
TRX413487,SC6501102001012,17,3300.0,,2024-06-25
TRX413488,SC6501102001013,1,22300.0,,2024-03-29
TRX413489,SC6501102001013,1,7700.0,7700.0,2024-07-03
TRX413490,SC6501102001013,2,213299.99999999997,,2024-10-11
TRX413491,SC6501102001013,2,64800.00000000001,,2024-10-26
TRX413492,SC6501102001013,2,27300.0,27300.0,2024-12-08
TRX413493,SC6501102001013,2,154600.0,22700.0,2024-04-14
TRX413494,SC6501102001013,3,130900.0,,2024-04-04
TRX413495,SC6501102001013,3,89100.0,40000.0,2024-06-29
TRX413496,SC6501102001013,4,43099.99999999999,,2024-02-25
TRX413497,SC6501102001013,4,30900.0,,2024-03-25
TRX413498,SC6501102001013,4,1200.0,1200.0,2024-03-03
TRX413499,SC6501102001013,4,54800.00000000001,28800.0,2024-01-29
TRX413500,SC6501102001013,5,57400.0,,2024-08-30
TRX413501,SC6501102001013,5,200.0,,2024-06-22
TRX413502,SC6501102001013,5,130800.0,11200.000000000002,2024-09-17
TRX413503,SC6501102001013,5,131600.0,58800.0,2024-04-05
TRX413504,SC6501102001013,6,37800.0,,2024-09-21
TRX413505,SC6501102001013,6,700.0000000000001,,2024-12-26
TRX413506,SC6501102001013,6,11500.0,11500.0,2024-09-06
TRX413507,SC6501102001013,7,74200.0,,2024-02-06
TRX413508,SC6501102001013,7,5800.0,5800.0,2024-07-13
TRX413509,SC6501102001013,8,4200.0,,2024-12-29
TRX413510,SC6501102001013,8,19000.0,,2024-01-12
TRX413511,SC6501102001013,8,24200.0,17200.0,2024-03-17
TRX413512,SC6501102001013,8,22599.999999999996,12800.0,2024-12-06
TRX413513,SC6501102001013,10,60000.0,,2024-07-06
TRX413514,SC6501102001013,10,,,2024-09-25
TRX413515,SC6501102001013,11,2500.0,,2024-01-23
TRX413516,SC6501102001013,11,2400.0,,2024-10-17
TRX413517,SC6501102001013,11,3200.0,,2024-12-06
TRX413518,SC6501102001013,11,1900.0,,2024-02-03
TRX413519,SC6501102001013,12,84200.0,,2024-10-15
TRX413520,SC6501102001013,12,115800.0,90000.0,2024-12-03
TRX413521,SC6501102001013,14,153500.0,,2024-09-19
TRX413522,SC6501102001013,14,52200.0,,2024-08-13
TRX413523,SC6501102001013,14,85600.0,4100.0,2024-03-19
TRX413524,SC6501102001013,14,168700.0,25900.0,2024-12-20
TRX413525,SC6501102001013,16,13200.0,,2024-01-01
TRX413526,SC6501102001013,16,4000.0,,2024-10-22
TRX413527,SC6501102001013,16,12800.0,12800.0,2024-10-16
TRX413528,SC6501102001013,17,3600.0,,2024-10-07
TRX413529,SC6501102001013,17,6400.0,,2024-06-14
TRX413530,SC6501102001014,2,23500.0,,2024-11-05
TRX413531,SC6501102001014,2,467400.0,,2024-02-24
TRX413532,SC6501102001014,2,38700.0,11200.000000000002,2024-12-13
TRX413533,SC6501102001014,2,40399.999999999985,8800.0,2024-09-23
TRX413534,SC6501102001014,3,152000.0,,2024-11-07
TRX413535,SC6501102001014,3,183500.0,,2024-10-23
TRX413536,SC6501102001014,3,294500.0,30000.0,2024-09-29
TRX413537,SC6501102001014,4,17500.0,,2024-07-02
TRX413538,SC6501102001014,4,2900.0,,2024-02-01
TRX413539,SC6501102001014,4,9599.999999999996,9599.999999999996,2024-07-17
TRX413540,SC6501102001014,5,20900.0,,2024-04-15
TRX413541,SC6501102001014,5,29100.0,,2024-07-19
TRX413542,SC6501102001014,10,1300.0,,2024-12-11
TRX413543,SC6501102001014,10,6500.0,,2024-07-30
TRX413544,SC6501102001014,10,2200.0,,2024-04-27
TRX413545,SC6501102001014,12,18500.0,,2024-05-10
TRX413546,SC6501102001014,12,4300.0,,2024-06-08
TRX413547,SC6501102001014,12,7199.999999999997,,2024-06-14
TRX413548,SC6501102001014,14,10600.0,,2024-03-17
TRX413549,SC6501102001014,14,13300.0,,2024-05-05
TRX413550,SC6501102001014,14,2800.0000000000005,2800.0000000000005,2024-11-22
TRX413551,SC6501102001014,14,43300.0,17200.0,2024-04-24
TRX413552,SC6501102001014,15,5400.0,,2024-08-13
TRX413553,SC6501102001014,15,1100.0,,2024-06-10
TRX413554,SC6501102001014,15,3500.0,,2024-04-24
TRX413555,SC6501102001015,1,20299.999999999996,,2024-09-04
TRX413556,SC6501102001015,1,9700.0,,2024-08-16
TRX413557,SC6501102001015,2,103500.0,,2024-12-28
TRX413558,SC6501102001015,2,128900.0,,2024-05-14
TRX413559,SC6501102001015,2,194300.0,6500.0,2024-05-15
TRX413560,SC6501102001015,2,123299.99999999997,3500.0,2024-03-13
TRX413561,SC6501102001015,3,145600.0,,2024-10-04
TRX413562,SC6501102001015,3,169200.00000000003,,2024-10-06
TRX413563,SC6501102001015,3,155200.0,60000.0,2024-10-12
